Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;6;Кэмерон Уотерс;None;Ford Mustang GT;26;1'13.0022;None;None;141.036
2;25;Час Мостер;None;Holden Commodore ZB;18;1'13.0323;0.0301;0.0301;140.978
3;12;Фабиан Култхард;None;Ford Mustang GT;20;1'13.2802;0.2780;0.2479;140.501
4;88;Джейми Уинкап;None;Holden Commodore ZB;3;1'13.4612;0.4590;0.1810;140.155
5;44;Джеймс Кортни;None;Ford Mustang GT;26;1'13.4660;0.4638;0.0048;140.146
6;55;Джек ЛеБрок;None;Ford Mustang GT;3;1'13.4802;0.4780;0.0142;140.119
7;99;Антон де Паскуале;None;Holden Commodore ZB;3;1'13.6293;0.6271;0.1491;139.835
8;9;Дэвид Рейнольдс;None;Holden Commodore ZB;3;1'13.7506;0.7484;0.1213;139.605
9;2;Брайс Фуллвуд;None;Holden Commodore ZB;19;1'13.7940;0.7918;0.0434;139.523
10;8;Ник Перкат;None;Holden Commodore ZB;4;1'13.8067;0.8045;0.0127;139.499
11;4;Джек Смит;None;Holden Commodore ZB;21;1'13.8281;0.8259;0.0214;139.459
12;22;Крис Питер;None;Holden Commodore ZB;21;1'13.8413;0.8391;0.0132;139.434
13;20;Скотт Пай;None;Holden Commodore ZB;11;1'13.8483;0.8461;0.0070;139.420
14;5;Ли Холдсуорт;None;Ford Mustang GT;11;1'13.8514;0.8492;0.0031;139.415
15;17;Скотт Маклафлин;None;Ford Mustang GT;10;1'13.9004;0.8982;0.0490;139.322
16;15;Рик Келли;None;Ford Mustang GT;7;1'14.1318;1.1296;0.2314;138.887
17;35;Гарри Джекобсон;None;Holden Commodore ZB;22;1'14.1487;1.1465;0.0169;138.856
18;34;Зейн Годдард;None;Holden Commodore ZB;4;1'14.1645;1.1623;0.0158;138.826
19;18;Марк Винтерботтом;None;Holden Commodore ZB;20;1'14.1897;1.1875;0.0252;138.779
20;19;Алекс Дэвисон;None;Holden Commodore ZB;4;1'14.7857;1.7835;0.5960;137.673
21;97;Шейн ван Гисберген;None;Holden Commodore ZB;19;1'14.8181;1.8159;0.0324;137.613
22;7;Андре Хаймгартнер;None;Ford Mustang GT;7;1'14.8378;1.8356;0.0197;137.577
23;14;Тодд Хазелвуд;None;Holden Commodore ZB;3;1'16.3268;3.3246;1.4890;134.893
24;3;Маколи Джонс;None;Holden Commodore ZB;1;1'39.0629;26.0607;22.7361;103.933
