Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;6;Кэмерон Уотерс;None;Ford Mustang GT;15;1'12.5033;None;None;142.007
2;97;Шейн ван Гисберген;None;Holden Commodore ZB;13;1'12.6928;0.1895;0.1895;141.637
3;88;Джейми Уинкап;None;Holden Commodore ZB;15;1'12.7328;0.2295;0.0400;141.559
4;2;Брайс Фуллвуд;None;Holden Commodore ZB;13;1'12.8054;0.3021;0.0726;141.418
5;44;Джеймс Кортни;None;Ford Mustang GT;14;1'12.8606;0.3573;0.0552;141.310
6;15;Рик Келли;None;Ford Mustang GT;12;1'12.9090;0.4057;0.0484;141.217
7;55;Джек ЛеБрок;None;Ford Mustang GT;16;1'12.9525;0.4492;0.0435;141.132
8;9;Дэвид Рейнольдс;None;Holden Commodore ZB;13;1'12.9942;0.4909;0.0417;141.052
9;14;Тодд Хазелвуд;None;Holden Commodore ZB;14;1'13.0395;0.5362;0.0453;140.964
10;25;Час Мостер;None;Holden Commodore ZB;16;1'13.0581;0.5548;0.0186;140.928
11;7;Андре Хаймгартнер;None;Ford Mustang GT;12;1'13.0585;0.5552;0.0004;140.928
12;99;Антон де Паскуале;None;Holden Commodore ZB;11;1'13.1189;0.6156;0.0604;140.811
13;34;Зейн Годдард;None;Holden Commodore ZB;15;1'13.1449;0.6416;0.0260;140.761
14;8;Ник Перкат;None;Holden Commodore ZB;14;1'13.1842;0.6809;0.0393;140.686
15;3;Маколи Джонс;None;Holden Commodore ZB;12;1'13.2090;0.7057;0.0248;140.638
16;35;Гарри Джекобсон;None;Holden Commodore ZB;14;1'13.2363;0.7330;0.0273;140.586
17;22;Крис Питер;None;Holden Commodore ZB;13;1'13.2714;0.7681;0.0351;140.518
18;20;Скотт Пай;None;Holden Commodore ZB;10;1'13.5137;1.0104;0.2423;140.055
19;19;Алекс Дэвисон;None;Holden Commodore ZB;17;1'13.5742;1.0709;0.0605;139.940
20;4;Джек Смит;None;Holden Commodore ZB;13;1'13.6166;1.1133;0.0424;139.859
21;12;Фабиан Култхард;None;Ford Mustang GT;13;1'13.6348;1.1315;0.0182;139.825
22;17;Скотт Маклафлин;None;Ford Mustang GT;21;1'13.6417;1.1384;0.0069;139.812
23;5;Ли Холдсуорт;None;Ford Mustang GT;11;1'13.6915;1.1882;0.0498;139.717
24;18;Марк Винтерботтом;None;Holden Commodore ZB;11;1'13.8993;1.3960;0.2078;139.324
