Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;1;Джейми Уинкап;None;Holden Commodore ZB;19;1'02.6575;None;None;167.194
2;9;Дэвид Рейнольдс;None;Holden Commodore ZB;17;1'02.7537;0.0962;0.0962;166.938
3;5;Марк Винтерботтом;None;Ford Falcon FG X;17;1'02.8582;0.2007;0.1045;166.660
4;55;Час Мостер;None;Ford Falcon FG X;21;1'02.8748;0.2173;0.0166;166.616
5;2;Скотт Пай;None;Holden Commodore ZB;17;1'02.9250;0.2675;0.0502;166.483
6;15;Рик Келли;None;Nissan Altima;18;1'02.9285;0.2710;0.0035;166.474
7;56;Ричи Стэнэвей;None;Ford Falcon FG X;20;1'03.0174;0.3599;0.0889;166.239
8;97;Шейн ван Гисберген;None;Holden Commodore ZB;22;1'03.0219;0.3644;0.0045;166.227
9;888;Крэг Лаундес;None;Holden Commodore ZB;22;1'03.0409;0.3834;0.0190;166.177
10;14;Тим Слейд;None;Holden Commodore ZB;19;1'03.0985;0.4410;0.0576;166.026
11;25;Джеймс Кортни;None;Holden Commodore ZB;18;1'03.1125;0.4550;0.0140;165.989
12;21;Тим Бланкард;None;Holden Commodore ZB;20;1'03.1316;0.4741;0.0191;165.939
13;23;Майкл Карузо;None;Nissan Altima;17;1'03.1473;0.4898;0.0157;165.897
14;12;Фабиан Култхард;None;Ford Falcon FG X;18;1'03.1652;0.5077;0.0179;165.850
15;99;Антон де Паскуале;None;Holden Commodore ZB;19;1'03.1722;0.5147;0.0070;165.832
16;8;Ник Перкат;None;Holden Commodore ZB;18;1'03.1982;0.5407;0.0260;165.764
17;6;Кэмерон Уотерс;None;Ford Falcon FG X;17;1'03.2149;0.5574;0.0167;165.720
18;18;Ли Холдсуорт;None;Holden Commodore ZB;18;1'03.2452;0.5877;0.0303;165.641
19;33;Гарт Тандер;None;Holden Commodore ZB;19;1'03.2573;0.5998;0.0121;165.609
20;7;Андре Хаймгартнер;None;Nissan Altima;15;1'03.3601;0.7026;0.1028;165.340
21;34;Джеймс Голдинг;None;Holden Commodore ZB;20;1'03.4039;0.7464;0.0438;165.226
22;19;Джек ЛеБрок;None;Holden Commodore ZB;26;1'03.4279;0.7704;0.0240;165.163
23;230;Уилл Дэвисон;None;Ford Falcon FG X;17;1'03.4640;0.8065;0.0361;165.069
24;17;Скотт Маклафлин;None;Ford Falcon FG X;2;1'03.5807;0.9232;0.1167;164.766
25;78;Симона де Сильвестро;None;Nissan Altima;22;1'03.6491;0.9916;0.0684;164.589
26;35;Тодд Хазелвуд;None;Ford Falcon FG X;19;1'03.9725;1.3150;0.3234;163.757
