Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;55;Час Мостер;None;Ford Falcon FG X;10;1'10.3494;None;None;148.913
2;8;Ник Перкат;None;Holden Commodore ZB;14;1'10.4516;0.1022;0.1022;148.697
3;23;Майкл Карузо;None;Nissan Altima;9;1'10.5414;0.1920;0.0898;148.508
4;18;Ли Холдсуорт;None;Holden Commodore ZB;10;1'10.5635;0.2141;0.0221;148.462
5;14;Тим Слейд;None;Holden Commodore ZB;14;1'10.5639;0.2145;0.0004;148.461
6;7;Андре Хаймгартнер;None;Nissan Altima;14;1'10.6519;0.3025;0.0880;148.276
7;56;Ричи Стэнэвей;None;Ford Falcon FG X;11;1'10.7393;0.3899;0.0874;148.093
8;97;Шейн ван Гисберген;None;Holden Commodore ZB;10;1'10.7765;0.4271;0.0372;148.015
9;5;Марк Винтерботтом;None;Ford Falcon FG X;7;1'10.9111;0.5617;0.1346;147.734
10;1;Джейми Уинкап;None;Holden Commodore ZB;11;1'10.9145;0.5651;0.0034;147.727
11;12;Фабиан Култхард;None;Ford Falcon FG X;13;1'10.9458;0.5964;0.0313;147.662
12;78;Симона де Сильвестро;None;Nissan Altima;13;1'10.9700;0.6206;0.0242;147.611
13;6;Кэмерон Уотерс;None;Ford Falcon FG X;11;1'11.0374;0.6880;0.0674;147.471
14;99;Антон де Паскуале;None;Holden Commodore ZB;12;1'11.0627;0.7133;0.0253;147.419
15;17;Скотт Маклафлин;None;Ford Falcon FG X;13;1'11.1557;0.8063;0.0930;147.226
16;230;Уилл Дэвисон;None;Ford Falcon FG X;13;1'11.1979;0.8485;0.0422;147.139
17;25;Джеймс Кортни;None;Holden Commodore ZB;10;1'11.2270;0.8776;0.0291;147.079
18;34;Джеймс Голдинг;None;Holden Commodore ZB;12;1'11.3405;0.9911;0.1135;146.845
19;9;Дэвид Рейнольдс;None;Holden Commodore ZB;6;1'11.3741;1.0247;0.0336;146.775
20;21;Тим Бланкард;None;Holden Commodore ZB;12;1'11.4295;1.0801;0.0554;146.662
21;15;Рик Келли;None;Nissan Altima;11;1'11.5323;1.1829;0.1028;146.451
22;33;Гарт Тандер;None;Holden Commodore ZB;12;1'11.6371;1.2877;0.1048;146.237
23;19;Джек ЛеБрок;None;Holden Commodore ZB;13;1'11.8289;1.4795;0.1918;145.846
24;35;Тодд Хазелвуд;None;Ford Falcon FG X;11;1'11.8496;1.5002;0.0207;145.804
25;888;Крэг Лаундес;None;Holden Commodore ZB;6;1'11.8745;1.5251;0.0249;145.754
26;2;Скотт Пай;None;Holden Commodore ZB;8;1'12.2435;1.8941;0.3690;145.009
