Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;1;Джейми Уинкап;None;Holden Commodore ZB;22;1'09.3904;None;None;161.866
2;15;Рик Келли;None;Nissan Altima;22;1'09.5154;0.1250;0.1250;161.575
3;888;Крэг Лаундес;None;Holden Commodore ZB;19;1'09.5655;0.1751;0.0501;161.459
4;23;Майкл Карузо;None;Nissan Altima;22;1'09.5673;0.1769;0.0018;161.455
5;9;Дэвид Рейнольдс;None;Holden Commodore ZB;16;1'09.5932;0.2028;0.0259;161.395
6;17;Скотт Маклафлин;None;Ford Falcon FG X;24;1'09.6173;0.2269;0.0241;161.339
7;55;Час Мостер;None;Ford Falcon FG X;20;1'09.6317;0.2413;0.0144;161.305
8;12;Фабиан Култхард;None;Ford Falcon FG X;22;1'09.6667;0.2763;0.0350;161.224
9;56;Ричи Стэнэвей;None;Ford Falcon FG X;21;1'09.7519;0.3615;0.0852;161.027
10;2;Скотт Пай;None;Holden Commodore ZB;15;1'09.7801;0.3897;0.0282;160.962
11;97;Шейн ван Гисберген;None;Holden Commodore ZB;20;1'09.8000;0.4096;0.0199;160.916
12;18;Ли Холдсуорт;None;Holden Commodore ZB;17;1'09.8222;0.4318;0.0222;160.865
13;34;Джеймс Голдинг;None;Holden Commodore ZB;20;1'09.8451;0.4547;0.0229;160.812
14;8;Ник Перкат;None;Holden Commodore ZB;17;1'09.8879;0.4975;0.0428;160.714
15;120;Уилл Дэвисон;None;Ford Falcon FG X;18;1'09.9321;0.5417;0.0442;160.612
16;25;Джеймс Кортни;None;Holden Commodore ZB;16;1'09.9698;0.5794;0.0377;160.526
17;19;Джек ЛеБрок;None;Holden Commodore ZB;22;1'09.9999;0.6095;0.0301;160.457
18;99;Антон де Паскуале;None;Holden Commodore ZB;16;1'10.0388;0.6484;0.0389;160.368
19;5;Марк Винтерботтом;None;Ford Falcon FG X;21;1'10.0806;0.6902;0.0418;160.272
20;21;Тим Бланкард;None;Holden Commodore ZB;20;1'10.1202;0.7298;0.0396;160.182
21;7;Андре Хаймгартнер;None;Nissan Altima;19;1'10.1615;0.7711;0.0413;160.087
22;14;Тим Слейд;None;Holden Commodore ZB;23;1'10.1915;0.8011;0.0300;160.019
23;6;Кэмерон Уотерс;None;Ford Falcon FG X;16;1'10.2557;0.8653;0.0642;159.873
24;35;Тодд Хазелвуд;None;Ford Falcon FG X;14;1'10.2741;0.8837;0.0184;159.831
25;78;Симона де Сильвестро;None;Nissan Altima;20;1'10.3353;0.9449;0.0612;159.692
26;33;Гарт Тандер;None;Holden Commodore ZB;21;1'10.4365;1.0461;0.1012;159.462
27;42;Курт Костеки;None;Holden Commodore ZB;5;1'12.5497;3.1593;2.1132;154.818
