Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген;None;Holden Commodore ZB;21;1'09.2446;None;None;162.207
2;12;Фабиан Култхард;None;Ford Falcon FG X;22;1'09.3285;0.0839;0.0839;162.011
3;55;Час Мостер;None;Ford Falcon FG X;18;1'09.3635;0.1189;0.0350;161.929
4;15;Рик Келли;None;Nissan Altima;18;1'09.3948;0.1502;0.0313;161.856
5;5;Марк Винтерботтом;None;Ford Falcon FG X;21;1'09.4314;0.1868;0.0366;161.771
6;1;Джейми Уинкап;None;Holden Commodore ZB;22;1'09.4863;0.2417;0.0549;161.643
7;9;Дэвид Рейнольдс;None;Holden Commodore ZB;15;1'09.4888;0.2442;0.0025;161.637
8;23;Майкл Карузо;None;Nissan Altima;19;1'09.4952;0.2506;0.0064;161.622
9;888;Крэг Лаундес;None;Holden Commodore ZB;29;1'09.5493;0.3047;0.0541;161.496
10;56;Ричи Стэнэвей;None;Ford Falcon FG X;21;1'09.5686;0.3240;0.0193;161.452
11;78;Симона де Сильвестро;None;Nissan Altima;21;1'09.5735;0.3289;0.0049;161.440
12;17;Скотт Маклафлин;None;Ford Falcon FG X;18;1'09.6010;0.3564;0.0275;161.376
13;8;Ник Перкат;None;Holden Commodore ZB;19;1'09.6153;0.3707;0.0143;161.343
14;21;Тим Бланкард;None;Holden Commodore ZB;26;1'09.6605;0.4159;0.0452;161.239
15;120;Уилл Дэвисон;None;Ford Falcon FG X;20;1'09.6928;0.4482;0.0323;161.164
16;34;Джеймс Голдинг;None;Holden Commodore ZB;19;1'09.7116;0.4670;0.0188;161.120
17;18;Ли Холдсуорт;None;Holden Commodore ZB;21;1'09.7376;0.4930;0.0260;161.060
18;6;Кэмерон Уотерс;None;Ford Falcon FG X;19;1'09.7497;0.5051;0.0121;161.032
19;7;Андре Хаймгартнер;None;Nissan Altima;24;1'09.7889;0.5443;0.0392;160.942
20;25;Джеймс Кортни;None;Holden Commodore ZB;18;1'09.8188;0.5742;0.0299;160.873
21;2;Скотт Пай;None;Holden Commodore ZB;20;1'09.8283;0.5837;0.0095;160.851
22;99;Антон де Паскуале;None;Holden Commodore ZB;12;1'09.8472;0.6026;0.0189;160.808
23;19;Джек ЛеБрок;None;Holden Commodore ZB;18;1'09.8548;0.6102;0.0076;160.790
24;33;Гарт Тандер;None;Holden Commodore ZB;23;1'09.9431;0.6985;0.0883;160.587
25;14;Тим Слейд;None;Holden Commodore ZB;19;1'09.9712;0.7266;0.0281;160.523
26;42;Курт Костеки;None;Holden Commodore ZB;24;1'10.2660;1.0214;0.2948;159.849
27;35;Тодд Хазелвуд;None;Ford Falcon FG X;14;1'10.3182;1.0736;0.0522;159.731
