Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Falcon FG X;7;1'08.5014;None;None;163.967
2;55;Час Мостер;None;Ford Falcon FG X;7;1'08.6718;0.1704;0.1704;163.560
3;12;Фабиан Култхард;None;Ford Falcon FG X;7;1'08.6923;0.1909;0.0205;163.511
4;9;Дэвид Рейнольдс;None;Holden Commodore ZB;7;1'08.7217;0.2203;0.0294;163.441
5;15;Рик Келли;None;Nissan Altima;7;1'08.7522;0.2508;0.0305;163.369
6;1;Джейми Уинкап;None;Holden Commodore ZB;7;1'08.7657;0.2643;0.0135;163.337
7;23;Майкл Карузо;None;Nissan Altima;6;1'08.9264;0.4250;0.1607;162.956
8;97;Шейн ван Гисберген;None;Holden Commodore ZB;8;1'08.9565;0.4551;0.0301;162.885
9;8;Ник Перкат;None;Holden Commodore ZB;6;1'08.9905;0.4891;0.0340;162.805
10;888;Крэг Лаундес;None;Holden Commodore ZB;7;1'09.0023;0.5009;0.0118;162.777
11;33;Гарт Тандер;None;Holden Commodore ZB;8;1'09.0228;0.5214;0.0205;162.728
12;25;Джеймс Кортни;None;Holden Commodore ZB;6;1'09.0563;0.5549;0.0335;162.649
13;120;Уилл Дэвисон;None;Ford Falcon FG X;6;1'09.0614;0.5600;0.0051;162.637
14;56;Ричи Стэнэвей;None;Ford Falcon FG X;9;1'09.0956;0.5942;0.0342;162.557
15;14;Тим Слейд;None;Holden Commodore ZB;6;1'09.1609;0.6595;0.0653;162.403
16;78;Симона де Сильвестро;None;Nissan Altima;8;1'09.1703;0.6689;0.0094;162.381
17;7;Андре Хаймгартнер;None;Nissan Altima;8;1'09.1848;0.6834;0.0145;162.347
18;2;Скотт Пай;None;Holden Commodore ZB;6;1'09.1885;0.6871;0.0037;162.339
19;34;Джеймс Голдинг;None;Holden Commodore ZB;8;1'09.2142;0.7128;0.0257;162.278
20;5;Марк Винтерботтом;None;Ford Falcon FG X;7;1'09.2557;0.7543;0.0415;162.181
21;6;Кэмерон Уотерс;None;Ford Falcon FG X;7;1'09.2823;0.7809;0.0266;162.119
22;99;Антон де Паскуале;None;Holden Commodore ZB;8;1'09.3080;0.8066;0.0257;162.059
23;19;Джек ЛеБрок;None;Holden Commodore ZB;7;1'09.3552;0.8538;0.0472;161.948
24;35;Тодд Хазелвуд;None;Ford Falcon FG X;8;1'09.4364;0.9350;0.0812;161.759
25;18;Ли Холдсуорт;None;Holden Commodore ZB;6;1'09.5701;1.0687;0.1337;161.448
26;21;Тим Бланкард;None;Holden Commodore ZB;8;1'09.5843;1.0829;0.0142;161.415
27;42;Курт Костеки;None;Holden Commodore ZB;7;1'09.7521;1.2507;0.1678;161.027
