Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Falcon FG X;18;1'09.0644;None;None;162.630
2;1;Джейми Уинкап;None;Holden Commodore ZB;19;1'09.0801;0.0157;0.0157;162.593
3;888;Крэг Лаундес;None;Holden Commodore ZB;21;1'09.1533;0.0889;0.0732;162.421
4;9;Дэвид Рейнольдс;None;Holden Commodore ZB;20;1'09.1605;0.0961;0.0072;162.404
5;97;Шейн ван Гисберген;None;Holden Commodore ZB;22;1'09.1817;0.1173;0.0212;162.355
6;23;Майкл Карузо;None;Nissan Altima;18;1'09.2480;0.1836;0.0663;162.199
7;15;Рик Келли;None;Nissan Altima;24;1'09.2889;0.2245;0.0409;162.103
8;56;Ричи Стэнэвей;None;Ford Falcon FG X;19;1'09.3097;0.2453;0.0208;162.055
9;55;Час Мостер;None;Ford Falcon FG X;24;1'09.3417;0.2773;0.0320;161.980
10;34;Джеймс Голдинг;None;Holden Commodore ZB;23;1'09.3520;0.2876;0.0103;161.956
11;12;Фабиан Култхард;None;Ford Falcon FG X;19;1'09.3815;0.3171;0.0295;161.887
12;19;Джек ЛеБрок;None;Holden Commodore ZB;21;1'09.4118;0.3474;0.0303;161.816
13;25;Джеймс Кортни;None;Holden Commodore ZB;18;1'09.4477;0.3833;0.0359;161.733
14;14;Тим Слейд;None;Holden Commodore ZB;21;1'09.4530;0.3886;0.0053;161.720
15;8;Ник Перкат;None;Holden Commodore ZB;22;1'09.4895;0.4251;0.0365;161.635
16;33;Гарт Тандер;None;Holden Commodore ZB;22;1'09.4915;0.4271;0.0020;161.631
17;78;Симона де Сильвестро;None;Nissan Altima;26;1'09.5407;0.4763;0.0492;161.516
18;2;Скотт Пай;None;Holden Commodore ZB;18;1'09.5848;0.5204;0.0441;161.414
19;99;Антон де Паскуале;None;Holden Commodore ZB;13;1'09.6042;0.5398;0.0194;161.369
20;5;Марк Винтерботтом;None;Ford Falcon FG X;20;1'09.6517;0.5873;0.0475;161.259
21;7;Андре Хаймгартнер;None;Nissan Altima;22;1'09.7041;0.6397;0.0524;161.138
22;35;Тодд Хазелвуд;None;Ford Falcon FG X;20;1'09.8058;0.7414;0.1017;160.903
23;6;Кэмерон Уотерс;None;Ford Falcon FG X;18;1'09.8065;0.7421;0.0007;160.901
24;18;Ли Холдсуорт;None;Holden Commodore ZB;17;1'09.8711;0.8067;0.0646;160.753
25;120;Уилл Дэвисон;None;Ford Falcon FG X;22;1'09.9037;0.8393;0.0326;160.678
26;21;Тим Бланкард;None;Holden Commodore ZB;22;1'10.0862;1.0218;0.1825;160.259
27;42;Курт Костеки;None;Holden Commodore ZB;17;1'10.1212;1.0568;0.0350;160.179
