Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Falcon FG X;10;1'08.4899;None;None;163.994
2;97;Шейн ван Гисберген;None;Holden Commodore ZB;11;1'08.5382;0.0483;0.0483;163.879
3;55;Час Мостер;None;Ford Falcon FG X;9;1'08.5973;0.1074;0.0591;163.738
4;12;Фабиан Култхард;None;Ford Falcon FG X;10;1'08.6350;0.1451;0.0377;163.648
5;9;Дэвид Рейнольдс;None;Holden Commodore ZB;10;1'08.7112;0.2213;0.0762;163.466
6;15;Рик Келли;None;Nissan Altima;10;1'08.7582;0.2683;0.0470;163.355
7;1;Джейми Уинкап;None;Holden Commodore ZB;10;1'08.8165;0.3266;0.0583;163.216
8;888;Крэг Лаундес;None;Holden Commodore ZB;10;1'08.8357;0.3458;0.0192;163.171
9;23;Майкл Карузо;None;Nissan Altima;9;1'08.8516;0.3617;0.0159;163.133
10;56;Ричи Стэнэвей;None;Ford Falcon FG X;9;1'08.8552;0.3653;0.0036;163.124
11;33;Гарт Тандер;None;Holden Commodore ZB;10;1'08.9076;0.4177;0.0524;163.000
12;19;Джек ЛеБрок;None;Holden Commodore ZB;12;1'08.9102;0.4203;0.0026;162.994
13;120;Уилл Дэвисон;None;Ford Falcon FG X;9;1'08.9196;0.4297;0.0094;162.972
14;7;Андре Хаймгартнер;None;Nissan Altima;11;1'08.9381;0.4482;0.0185;162.928
15;6;Кэмерон Уотерс;None;Ford Falcon FG X;9;1'08.9766;0.4867;0.0385;162.837
16;5;Марк Винтерботтом;None;Ford Falcon FG X;10;1'08.9799;0.4900;0.0033;162.830
17;78;Симона де Сильвестро;None;Nissan Altima;9;1'08.9931;0.5032;0.0132;162.798
18;25;Джеймс Кортни;None;Holden Commodore ZB;10;1'09.0438;0.5539;0.0507;162.679
19;14;Тим Слейд;None;Holden Commodore ZB;9;1'09.0605;0.5706;0.0167;162.640
20;2;Скотт Пай;None;Holden Commodore ZB;9;1'09.0969;0.6070;0.0364;162.554
21;18;Ли Холдсуорт;None;Holden Commodore ZB;8;1'09.1551;0.6652;0.0582;162.417
22;34;Джеймс Голдинг;None;Holden Commodore ZB;10;1'09.1684;0.6785;0.0133;162.386
23;99;Антон де Паскуале;None;Holden Commodore ZB;10;1'09.2684;0.7785;0.1000;162.151
24;35;Тодд Хазелвуд;None;Ford Falcon FG X;9;1'09.4135;0.9236;0.1451;161.812
25;8;Ник Перкат;None;Holden Commodore ZB;3;1'09.4184;0.9285;0.0049;161.801
26;42;Курт Костеки;None;Holden Commodore ZB;10;1'09.5348;1.0449;0.1164;161.530
27;21;Тим Бланкард;None;Holden Commodore ZB;9;1'09.5702;1.0803;0.0354;161.448
