Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore VF;21;2'04.9948;None;None;178.941
2;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;18;2'05.0391;0.0443;0.0443;178.878
3;97;Шейн ван Гисберген Мэтт Кэмпбелл;None;Holden Commodore VF;21;2'05.1922;0.1974;0.1531;178.659
4;55;Час Мостер Steven Owen;None;Ford Falcon FG-X;20;2'05.3721;0.3773;0.1799;178.403
5;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG-X;19;2'05.4465;0.4517;0.0744;178.297
6;2;Скотт Пай Уоррен Лафф;None;Holden Commodore VF;23;2'05.6559;0.6611;0.2094;178.000
7;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;17;2'05.7031;0.7083;0.0472;177.933
8;56;Джейсон Брайт Гарри Джекобсон;None;Ford Falcon FG-X;19;2'06.3043;1.3095;0.6012;177.086
9;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;10;2'06.3451;1.3503;0.0408;177.029
10;34;Джеймс Моффат Ричард Маскат;None;Holden Commodore VF;21;2'06.3779;1.3831;0.0328;176.983
11;33;Гарт Тандер Джеймс Голдинг;None;Holden Commodore VF;17;2'06.3976;1.4028;0.0197;176.955
12;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG-X;27;2'06.3977;1.4029;0.0001;176.955
13;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG/X;26;2'06.4929;1.4981;0.0952;176.822
14;14;Тим Слейд Андре Хаймгартнер;None;Holden Commodore VF;22;2'06.5300;1.5352;0.0371;176.770
15;6;Кэмерон Уотерс Ричи Стэнэвей;None;Ford Falcon FG-X;20;2'06.5464;1.5516;0.0164;176.747
16;8;Ник Перкат Маколи Джонс;None;Holden Commodore VF;20;2'06.6132;1.6184;0.0668;176.654
17;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;18;2'06.6453;1.6505;0.0321;176.609
18;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;24;2'06.6878;1.6930;0.0425;176.550
19;20;Тодд Келли Джек ЛеБрок;None;Nissan Altima;19;2'07.0049;2.0101;0.3171;176.109
20;21;Тим Бланкард Тодд Хазелвуд;None;Holden Commodore VF;20;2'07.0096;2.0148;0.0047;176.103
21;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;15;2'07.0366;2.0418;0.0270;176.065
22;3;Аарен Рассел Таз Дуглас;None;Holden Commodore VF;21;2'07.3468;2.3520;0.3102;175.636
23;15;Рик Келли Дэвид Уолл;None;Nissan Altima;19;2'07.3887;2.3939;0.0419;175.579
24;99;Дейл Вуд Крис Питер;None;Holden Commodore VF;22;2'07.5189;2.5241;0.1302;175.399
25;78;Симона де Сильвестро Дэвид Расселл;None;Nissan Altima;20;2'08.2114;3.2166;0.6925;174.452
26;62;Алекс Рулло Алекс Дэвисон;None;Holden Commodore VF;14;2'08.4421;3.4473;0.2307;174.139
