Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG-X;16;2'04.1470;None;None;180.163
2;55;Час Мостер Steven Owen;None;Ford Falcon FG-X;17;2'04.6752;0.5282;0.5282;179.400
3;8;Ник Перкат Маколи Джонс;None;Holden Commodore VF;18;2'04.7087;0.5617;0.0335;179.352
4;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG/X;18;2'04.7319;0.5849;0.0232;179.319
5;6;Кэмерон Уотерс Ричи Стэнэвей;None;Ford Falcon FG-X;13;2'04.7387;0.5917;0.0068;179.309
6;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG-X;17;2'04.7979;0.6509;0.0592;179.224
7;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;20;2'04.9137;0.7667;0.1158;179.058
8;2;Скотт Пай Уоррен Лафф;None;Holden Commodore VF;15;2'04.9263;0.7793;0.0126;179.039
9;34;Джеймс Моффат Ричард Маскат;None;Holden Commodore VF;16;2'04.9442;0.7972;0.0179;179.014
10;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;17;2'04.9649;0.8179;0.0207;178.984
11;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;16;2'05.0415;0.8945;0.0766;178.875
12;20;Тодд Келли Джек ЛеБрок;None;Nissan Altima;12;2'05.0602;0.9132;0.0187;178.848
13;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;16;2'05.1500;1.0030;0.0898;178.719
14;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;16;2'05.1516;1.0046;0.0016;178.717
15;97;Шейн ван Гисберген Мэтт Кэмпбелл;None;Holden Commodore VF;16;2'05.2264;1.0794;0.0748;178.610
16;56;Джейсон Брайт Гарри Джекобсон;None;Ford Falcon FG-X;16;2'05.2523;1.1053;0.0259;178.573
17;14;Тим Слейд Андре Хаймгартнер;None;Holden Commodore VF;19;2'05.4163;1.2693;0.1640;178.340
18;15;Рик Келли Дэвид Уолл;None;Nissan Altima;15;2'05.5408;1.3938;0.1245;178.163
19;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore VF;14;2'05.5751;1.4281;0.0343;178.114
20;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;18;2'05.6638;1.5168;0.0887;177.989
21;33;Гарт Тандер Джеймс Голдинг;None;Holden Commodore VF;17;2'05.8961;1.7491;0.2323;177.660
22;21;Тим Бланкард Тодд Хазелвуд;None;Holden Commodore VF;16;2'06.1468;1.9998;0.2507;177.307
23;78;Симона де Сильвестро Дэвид Расселл;None;Nissan Altima;19;2'06.3251;2.1781;0.1783;177.057
24;62;Алекс Рулло Алекс Дэвисон;None;Holden Commodore VF;20;2'06.6950;2.5480;0.3699;176.540
25;99;Дейл Вуд Крис Питер;None;Holden Commodore VF;10;2'06.8886;2.7416;0.1936;176.271
26;3;Аарен Рассел Таз Дуглас;None;Holden Commodore VF;15;2'07.4358;3.2888;0.5472;175.514
