Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG-X;17;2'05.3368;None;None;178.453
2;33;Гарт Тандер Джеймс Голдинг;None;Holden Commodore VF;20;2'05.3456;0.0088;0.0088;178.441
3;2;Скотт Пай Уоррен Лафф;None;Holden Commodore VF;16;2'05.4848;0.1480;0.1392;178.243
4;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;19;2'05.5450;0.2082;0.0602;178.157
5;55;Час Мостер Steven Owen;None;Ford Falcon FG-X;18;2'05.5539;0.2171;0.0089;178.145
6;21;Тим Бланкард Тодд Хазелвуд;None;Holden Commodore VF;17;2'05.8204;0.4836;0.2665;177.767
7;6;Кэмерон Уотерс Ричи Стэнэвей;None;Ford Falcon FG-X;17;2'05.8795;0.5427;0.0591;177.684
8;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG/X;18;2'05.8950;0.5582;0.0155;177.662
9;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG-X;22;2'06.0554;0.7186;0.1604;177.436
10;8;Ник Перкат Маколи Джонс;None;Holden Commodore VF;20;2'06.1096;0.7728;0.0542;177.360
11;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;17;2'06.2457;0.9089;0.1361;177.168
12;78;Симона де Сильвестро Дэвид Расселл;None;Nissan Altima;18;2'06.2843;0.9475;0.0386;177.114
13;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;22;2'06.4563;1.1195;0.1720;176.873
14;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;22;2'06.4716;1.1348;0.0153;176.852
15;15;Рик Келли Дэвид Уолл;None;Nissan Altima;17;2'06.5905;1.2537;0.1189;176.686
16;97;Шейн ван Гисберген Мэтт Кэмпбелл;None;Holden Commodore VF;18;2'06.7123;1.3755;0.1218;176.516
17;20;Тодд Келли Джек ЛеБрок;None;Nissan Altima;18;2'06.7146;1.3778;0.0023;176.513
18;56;Джейсон Брайт Гарри Джекобсон;None;Ford Falcon FG-X;14;2'06.7875;1.4507;0.0729;176.411
19;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;19;2'06.8345;1.4977;0.0470;176.346
20;3;Аарен Рассел Таз Дуглас;None;Holden Commodore VF;18;2'06.8726;1.5358;0.0381;176.293
21;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore VF;15;2'06.9433;1.6065;0.0707;176.195
22;99;Дейл Вуд Крис Питер;None;Holden Commodore VF;20;2'07.2616;1.9248;0.3183;175.754
23;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;19;2'07.3893;2.0525;0.1277;175.578
24;14;Тим Слейд Андре Хаймгартнер;None;Holden Commodore VF;21;2'07.4051;2.0683;0.0158;175.556
25;34;Джеймс Моффат Ричард Маскат;None;Holden Commodore VF;21;2'07.6453;2.3085;0.2402;175.226
26;62;Алекс Рулло Алекс Дэвисон;None;Holden Commodore VF;15;2'07.6938;2.3570;0.0485;175.159
