Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore VF;14;2'05.0932;None;None;178.801
2;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG-X;13;2'05.1276;0.0344;0.0344;178.751
3;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG/X;18;2'05.3279;0.2347;0.2003;178.466
4;33;Гарт Тандер Джеймс Голдинг;None;Holden Commodore VF;19;2'05.4902;0.3970;0.1623;178.235
5;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;23;2'05.6187;0.5255;0.1285;178.053
6;8;Ник Перкат Маколи Джонс;None;Holden Commodore VF;19;2'05.7945;0.7013;0.1758;177.804
7;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG-X;17;2'05.8420;0.7488;0.0475;177.737
8;56;Джейсон Брайт Гарри Джекобсон;None;Ford Falcon FG-X;17;2'05.8841;0.7909;0.0421;177.677
9;2;Скотт Пай Уоррен Лафф;None;Holden Commodore VF;17;2'05.9818;0.8886;0.0977;177.539
10;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;15;2'06.0245;0.9313;0.0427;177.479
11;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;19;2'06.0549;0.9617;0.0304;177.436
12;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;17;2'06.0654;0.9722;0.0105;177.422
13;20;Тодд Келли Джек ЛеБрок;None;Nissan Altima;17;2'06.1414;1.0482;0.0760;177.315
14;99;Дейл Вуд Крис Питер;None;Holden Commodore VF;14;2'06.2260;1.1328;0.0846;177.196
15;6;Кэмерон Уотерс Ричи Стэнэвей;None;Ford Falcon FG-X;13;2'06.2355;1.1423;0.0095;177.183
16;34;Джеймс Моффат Ричард Маскат;None;Holden Commodore VF;19;2'06.2358;1.1426;0.0003;177.182
17;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;15;2'06.3242;1.2310;0.0884;177.058
18;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;19;2'06.3621;1.2689;0.0379;177.005
19;15;Рик Келли Дэвид Уолл;None;Nissan Altima;17;2'06.4331;1.3399;0.0710;176.906
20;97;Шейн ван Гисберген Мэтт Кэмпбелл;None;Holden Commodore VF;9;2'06.4469;1.3537;0.0138;176.886
21;55;Час Мостер Steven Owen;None;Ford Falcon FG-X;18;2'06.4972;1.4040;0.0503;176.816
22;21;Тим Бланкард Тодд Хазелвуд;None;Holden Commodore VF;20;2'07.0877;1.9945;0.5905;175.995
23;78;Симона де Сильвестро Дэвид Расселл;None;Nissan Altima;17;2'07.5211;2.4279;0.4334;175.396
24;3;Аарен Рассел Таз Дуглас;None;Holden Commodore VF;17;2'08.5739;3.4807;1.0528;173.960
25;62;Алекс Рулло Алекс Дэвисон;None;Holden Commodore VF;11;2'09.4152;4.3220;0.8413;172.829
