Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Пай;None;Ford Falcon FG/X;5;1'20.0168;None;None;144.869
2;88;Джейми Уинкап;None;Holden Commodore VF;6;1'20.1093;0.0925;0.0925;144.702
3;33;Скотт Маклафлин;None;Volvo S60;5;1'20.1504;0.1336;0.0411;144.628
4;1;Марк Винтерботтом;None;Ford Falcon FG/X;5;1'20.1622;0.1454;0.0118;144.606
5;22;Джеймс Кортни;None;Holden Commodore VF;5;1'20.2364;0.2196;0.0742;144.473
6;97;Шейн ван Гисберген;None;Holden Commodore VF;6;1'20.2752;0.2584;0.0388;144.403
7;7;Тодд Келли;None;Nissan Altima L33;5;1'20.2839;0.2671;0.0087;144.387
8;15;Рик Келли;None;Nissan Altima L33;5;1'20.3933;0.3765;0.1094;144.191
9;2;Гарт Тандер;None;Holden Commodore VF;5;1'20.4067;0.3899;0.0134;144.167
10;19;Уилл Дэвисон;None;Holden Commodore VF;6;1'20.4089;0.3921;0.0022;144.163
11;888;Крэг Лаундес;None;Holden Commodore VF;5;1'20.4141;0.3973;0.0052;144.153
12;55;Час Мостер;None;Ford Falcon FG/X;5;1'20.4377;0.4209;0.0236;144.111
13;12;Фабиан Култхард;None;Ford Falcon FG/X;5;1'20.4661;0.4493;0.0284;144.060
14;23;Майкл Карузо;None;Nissan Altima L33;5;1'20.5147;0.4979;0.0486;143.973
15;6;Кэмерон Уотерс;None;Ford Falcon FG/X;5;1'20.5659;0.5491;0.0512;143.882
16;9;Дэвид Рейнольдс;None;Holden Commodore VF;5;1'20.5716;0.5548;0.0057;143.872
17;8;Джейсон Брайт;None;Holden Commodore VF;5;1'20.5879;0.5711;0.0163;143.842
18;14;Тим Слейд;None;Holden Commodore VF;5;1'20.6324;0.6156;0.0445;143.763
19;18;Ли Холдсуорт;None;Holden Commodore VF;5;1'20.6804;0.6636;0.0480;143.678
20;34;Джеймс Моффат;None;Volvo S60;5;1'20.8847;0.8679;0.2043;143.315
21;222;Ник Перкат;None;Holden Commodore VF;5;1'20.9522;0.9354;0.0675;143.195
22;111;Крис Питер;None;Ford Falcon FG/X;5;1'20.9544;0.9376;0.0022;143.191
23;96;Дейл Вуд;None;Nissan Altima L33;5;1'21.1744;1.1576;0.2200;142.803
24;3;Андре Хаймгартнер;None;Holden Commodore VF;4;1'21.3610;1.3442;0.1866;142.476
25;21;Тим Бланкард;None;Holden Commodore VF;5;1'21.4342;1.4174;0.0732;142.348
26;4;Аарен Рассел;None;Holden Commodore VF;5;1'21.5896;1.5728;0.1554;142.076
