Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген;None;Holden Commodore VF;25;1'23.4595;None;None;138.893
2;55;Час Мостер;None;Ford Falcon FG/X;26;1'23.9457;0.4862;0.4862;138.089
3;33;Скотт Маклафлин;None;Volvo S60;26;1'24.0433;0.5838;0.0976;137.928
4;12;Фабиан Култхард;None;Ford Falcon FG/X;26;1'24.1187;0.6592;0.0754;137.805
5;22;Джеймс Кортни;None;Holden Commodore VF;24;1'24.2302;0.7707;0.1115;137.622
6;15;Рик Келли;None;Nissan Altima L33;26;1'24.2459;0.7864;0.0157;137.597
7;23;Майкл Карузо;None;Nissan Altima L33;26;1'24.2927;0.8332;0.0468;137.520
8;888;Крэг Лаундес;None;Holden Commodore VF;24;1'24.3808;0.9213;0.0881;137.377
9;2;Гарт Тандер;None;Holden Commodore VF;25;1'24.4151;0.9556;0.0343;137.321
10;9;Дэвид Рейнольдс;None;Holden Commodore VF;26;1'24.5729;1.1134;0.1578;137.065
11;88;Джейми Уинкап;None;Holden Commodore VF;26;1'24.6091;1.1496;0.0362;137.006
12;1;Марк Винтерботтом;None;Ford Falcon FG/X;26;1'24.6712;1.2117;0.0621;136.906
13;19;Уилл Дэвисон;None;Holden Commodore VF;26;1'24.9682;1.5087;0.2970;136.427
14;17;Скотт Пай;None;Ford Falcon FG/X;24;1'24.9852;1.5257;0.0170;136.400
15;6;Кэмерон Уотерс;None;Ford Falcon FG/X;26;1'25.2589;1.7994;0.2737;135.962
16;222;Ник Перкат;None;Holden Commodore VF;26;1'25.2851;1.8256;0.0262;135.920
17;14;Тим Слейд;None;Holden Commodore VF;26;1'25.8026;2.3431;0.5175;135.100
18;96;Дейл Вуд;None;Nissan Altima L33;25;1'25.8337;2.3742;0.0311;135.051
19;3;Андре Хаймгартнер;None;Holden Commodore VF;27;1'26.2222;2.7627;0.3885;134.443
20;7;Тодд Келли;None;Nissan Altima L33;24;1'26.4934;3.0339;0.2712;134.021
21;18;Ли Холдсуорт;None;Holden Commodore VF;24;1'27.0149;3.5554;0.5215;133.218
22;8;Джейсон Брайт;None;Holden Commodore VF;24;1'27.2810;3.8215;0.2661;132.812
23;21;Тим Бланкард;None;Holden Commodore VF;24;1'27.7744;4.3149;0.4934;132.065
24;34;Джеймс Моффат;None;Volvo S60;16;1'29.5406;6.0811;1.7662;129.460
