Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;23;Майкл Карузо;None;Nissan Altima L33;9;1'20.2041;None;None;144.531
2;22;Джеймс Кортни;None;Holden Commodore VF;11;1'20.3739;0.1698;0.1698;144.225
3;9;Дэвид Рейнольдс;None;Holden Commodore VF;12;1'20.3931;0.1890;0.0192;144.191
4;12;Фабиан Култхард;None;Ford Falcon FG/X;12;1'20.4449;0.2408;0.0518;144.098
5;55;Час Мостер;None;Ford Falcon FG/X;9;1'20.4568;0.2527;0.0119;144.077
6;1;Марк Винтерботтом;None;Ford Falcon FG/X;9;1'20.5122;0.3081;0.0554;143.978
7;17;Скотт Пай;None;Ford Falcon FG/X;12;1'20.5689;0.3648;0.0567;143.876
8;88;Джейми Уинкап;None;Holden Commodore VF;15;1'20.6247;0.4206;0.0558;143.777
9;33;Скотт Маклафлин;None;Volvo S60;13;1'20.6521;0.4480;0.0274;143.728
10;888;Крэг Лаундес;None;Holden Commodore VF;12;1'20.7472;0.5431;0.0951;143.559
11;6;Кэмерон Уотерс;None;Ford Falcon FG/X;11;1'20.9071;0.7030;0.1599;143.275
12;97;Шейн ван Гисберген;None;Holden Commodore VF;15;1'20.9826;0.7785;0.0755;143.141
13;3;Андре Хаймгартнер;None;Holden Commodore VF;12;1'21.0070;0.8029;0.0244;143.098
14;96;Дейл Вуд;None;Nissan Altima L33;10;1'21.1499;0.9458;0.1429;142.846
15;19;Уилл Дэвисон;None;Holden Commodore VF;15;1'21.2188;1.0147;0.0689;142.725
16;7;Тодд Келли;None;Nissan Altima L33;8;1'21.2626;1.0585;0.0438;142.648
17;111;Крис Питер;None;Ford Falcon FG/X;9;1'21.2987;1.0946;0.0361;142.585
18;15;Рик Келли;None;Nissan Altima L33;9;1'21.3824;1.1783;0.0837;142.438
19;34;Джеймс Моффат;None;Volvo S60;6;1'21.4877;1.2836;0.1053;142.254
20;18;Ли Холдсуорт;None;Holden Commodore VF;11;1'21.5484;1.3443;0.0607;142.148
21;14;Тим Слейд;None;Holden Commodore VF;12;1'21.5567;1.3526;0.0083;142.134
22;4;Аарен Рассел;None;Holden Commodore VF;12;1'21.6892;1.4851;0.1325;141.903
23;2;Гарт Тандер;None;Holden Commodore VF;10;1'21.7578;1.5537;0.0686;141.784
24;8;Джейсон Брайт;None;Holden Commodore VF;9;1'21.9240;1.7199;0.1662;141.496
25;222;Ник Перкат;None;Holden Commodore VF;6;1'22.0919;1.8878;0.1679;141.207
26;21;Тим Бланкард;None;Holden Commodore VF;9;1'22.7285;2.5244;0.6366;140.120
