Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап;None;Holden Commodore VF;6;1'21.5714;None;None;142.108
2;55;Час Мостер;None;Ford Falcon FG/X;7;1'21.6143;0.0429;0.0429;142.033
3;17;Скотт Пай;None;Ford Falcon FG/X;4;1'21.6176;0.0462;0.0033;142.028
4;888;Крэг Лаундес;None;Holden Commodore VF;9;1'21.6407;0.0693;0.0231;141.988
5;22;Джеймс Кортни;None;Holden Commodore VF;22;1'21.7645;0.1931;0.1238;141.773
6;97;Шейн ван Гисберген;None;Holden Commodore VF;22;1'21.7747;0.2033;0.0102;141.755
7;23;Майкл Карузо;None;Nissan Altima L33;9;1'21.8496;0.2782;0.0749;141.625
8;33;Скотт Маклафлин;None;Volvo S60;5;1'21.8665;0.2951;0.0169;141.596
9;2;Гарт Тандер;None;Holden Commodore VF;24;1'21.9372;0.3658;0.0707;141.474
10;1;Марк Винтерботтом;None;Ford Falcon FG/X;6;1'21.9534;0.3820;0.0162;141.446
11;7;Тодд Келли;None;Nissan Altima L33;6;1'21.9581;0.3867;0.0047;141.438
12;19;Уилл Дэвисон;None;Holden Commodore VF;7;1'22.0578;0.4864;0.0997;141.266
13;15;Рик Келли;None;Nissan Altima L33;4;1'22.0609;0.4895;0.0031;141.260
14;9;Дэвид Рейнольдс;None;Holden Commodore VF;6;1'22.1634;0.5920;0.1025;141.084
15;12;Фабиан Култхард;None;Ford Falcon FG/X;7;1'22.1742;0.6028;0.0108;141.066
16;34;Джеймс Моффат;None;Volvo S60;14;1'22.1860;0.6146;0.0118;141.045
17;18;Ли Холдсуорт;None;Holden Commodore VF;5;1'22.2623;0.6909;0.0763;140.915
18;8;Джейсон Брайт;None;Holden Commodore VF;10;1'22.3081;0.7367;0.0458;140.836
19;222;Ник Перкат;None;Holden Commodore VF;13;1'22.3273;0.7559;0.0192;140.803
20;3;Андре Хаймгартнер;None;Holden Commodore VF;6;1'22.3753;0.8039;0.0480;140.721
21;111;Крис Питер;None;Ford Falcon FG/X;7;1'22.5100;0.9386;0.1347;140.492
22;6;Кэмерон Уотерс;None;Ford Falcon FG/X;6;1'22.5147;0.9433;0.0047;140.484
23;14;Тим Слейд;None;Holden Commodore VF;9;1'22.6407;1.0693;0.1260;140.269
24;96;Дейл Вуд;None;Nissan Altima L33;8;1'22.6561;1.0847;0.0154;140.243
25;21;Тим Бланкард;None;Holden Commodore VF;7;1'22.6823;1.1109;0.0262;140.199
26;4;Аарен Рассел;None;Holden Commodore VF;3;1'22.8721;1.3007;0.1898;139.878
