Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген;None;Holden Commodore VF;33;1'22.2343;None;None;140.963
2;88;Джейми Уинкап;None;Holden Commodore VF;22;1'22.2371;0.0028;0.0028;140.958
3;22;Джеймс Кортни;None;Holden Commodore VF;16;1'22.3141;0.0798;0.0770;140.826
4;55;Час Мостер;None;Ford Falcon FG/X;16;1'22.4481;0.2138;0.1340;140.597
5;888;Крэг Лаундес;None;Holden Commodore VF;14;1'22.4752;0.2409;0.0271;140.551
6;33;Скотт Маклафлин;None;Volvo S60;31;1'22.4754;0.2411;0.0002;140.551
7;17;Скотт Пай;None;Ford Falcon FG/X;13;1'22.7047;0.4704;0.2293;140.161
8;12;Фабиан Култхард;None;Ford Falcon FG/X;23;1'22.7219;0.4876;0.0172;140.132
9;1;Марк Винтерботтом;None;Ford Falcon FG/X;16;1'22.7557;0.5214;0.0338;140.074
10;15;Рик Келли;None;Nissan Altima L33;16;1'22.7804;0.5461;0.0247;140.033
11;23;Майкл Карузо;None;Nissan Altima L33;29;1'22.8055;0.5712;0.0251;139.990
12;19;Уилл Дэвисон;None;Holden Commodore VF;13;1'22.8556;0.6213;0.0501;139.906
13;14;Тим Слейд;None;Holden Commodore VF;24;1'22.9135;0.6792;0.0579;139.808
14;8;Джейсон Брайт;None;Holden Commodore VF;16;1'22.9244;0.6901;0.0109;139.789
15;34;Джеймс Моффат;None;Volvo S60;25;1'22.9282;0.6939;0.0038;139.783
16;6;Кэмерон Уотерс;None;Ford Falcon FG/X;24;1'22.9594;0.7251;0.0312;139.731
17;2;Гарт Тандер;None;Holden Commodore VF;11;1'22.9712;0.7369;0.0118;139.711
18;9;Дэвид Рейнольдс;None;Holden Commodore VF;13;1'22.9949;0.7606;0.0237;139.671
19;18;Ли Холдсуорт;None;Holden Commodore VF;15;1'22.9997;0.7654;0.0048;139.663
20;7;Тодд Келли;None;Nissan Altima L33;25;1'23.0737;0.8394;0.0740;139.538
21;96;Дейл Вуд;None;Nissan Altima L33;16;1'23.1604;0.9261;0.0867;139.393
22;3;Андре Хаймгартнер;None;Holden Commodore VF;25;1'23.1994;0.9651;0.0390;139.327
23;21;Тим Бланкард;None;Holden Commodore VF;15;1'23.3019;1.0676;0.1025;139.156
24;4;Аарен Рассел;None;Holden Commodore VF;26;1'23.5045;1.2702;0.2026;138.818
25;111;Крис Питер;None;Ford Falcon FG/X;1;1'38.3859;16.1516;14.8814;117.821
