Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;33;Скотт Маклафлин;None;Volvo S60;13;1'20.4055;None;None;144.169
2;55;Час Мостер;None;Ford Falcon FG/X;10;1'20.4622;0.0567;0.0567;144.067
3;88;Джейми Уинкап;None;Holden Commodore VF;9;1'20.5746;0.1691;0.1124;143.866
4;97;Шейн ван Гисберген;None;Holden Commodore VF;10;1'20.6564;0.2509;0.0818;143.720
5;12;Фабиан Култхард;None;Ford Falcon FG/X;12;1'20.7551;0.3496;0.0987;143.545
6;15;Рик Келли;None;Nissan Altima L33;11;1'20.8131;0.4076;0.0580;143.442
7;17;Скотт Пай;None;Ford Falcon FG/X;8;1'20.8204;0.4149;0.0073;143.429
8;1;Марк Винтерботтом;None;Ford Falcon FG/X;11;1'20.8267;0.4212;0.0063;143.417
9;22;Джеймс Кортни;None;Holden Commodore VF;13;1'20.8580;0.4525;0.0313;143.362
10;6;Кэмерон Уотерс;None;Ford Falcon FG/X;9;1'20.8869;0.4814;0.0289;143.311
11;23;Майкл Карузо;None;Nissan Altima L33;11;1'20.9214;0.5159;0.0345;143.250
12;19;Уилл Дэвисон;None;Holden Commodore VF;10;1'20.9628;0.5573;0.0414;143.176
13;2;Гарт Тандер;None;Holden Commodore VF;12;1'20.9781;0.5726;0.0153;143.149
14;7;Тодд Келли;None;Nissan Altima L33;11;1'21.0139;0.6084;0.0358;143.086
15;222;Ник Перкат;None;Holden Commodore VF;12;1'21.0139;0.6084;0.0000;143.086
16;14;Тим Слейд;None;Holden Commodore VF;13;1'21.0250;0.6195;0.0111;143.066
17;888;Крэг Лаундес;None;Holden Commodore VF;10;1'21.0669;0.6614;0.0419;142.993
18;8;Джейсон Брайт;None;Holden Commodore VF;11;1'21.0712;0.6657;0.0043;142.985
19;3;Андре Хаймгартнер;None;Holden Commodore VF;12;1'21.1036;0.6981;0.0324;142.928
20;18;Ли Холдсуорт;None;Holden Commodore VF;12;1'21.1564;0.7509;0.0528;142.835
21;9;Дэвид Рейнольдс;None;Holden Commodore VF;10;1'21.1694;0.7639;0.0130;142.812
22;96;Дейл Вуд;None;Nissan Altima L33;12;1'21.3195;0.9140;0.1501;142.548
23;21;Тим Бланкард;None;Holden Commodore VF;9;1'21.3735;0.9680;0.0540;142.454
24;4;Аарен Рассел;None;Holden Commodore VF;10;1'21.8199;1.4144;0.4464;141.677
25;34;Джеймс Моффат;None;Volvo S60;5;3'23.3981;2'02.9926;2'01.5782;56.991
