Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;33;Скотт Маклафлин;None;Volvo S60;19;1'19.6977;None;None;145.449
2;88;Джейми Уинкап;None;Holden Commodore VF;17;1'19.7444;0.0467;0.0467;145.364
3;97;Шейн ван Гисберген;None;Holden Commodore VF;16;1'19.8215;0.1238;0.0771;145.224
4;1;Марк Винтерботтом;None;Ford Falcon FG/X;17;1'19.9068;0.2091;0.0853;145.069
5;22;Джеймс Кортни;None;Holden Commodore VF;15;1'19.9183;0.2206;0.0115;145.048
6;15;Рик Келли;None;Nissan Altima L33;16;1'19.9659;0.2682;0.0476;144.961
7;8;Джейсон Брайт;None;Holden Commodore VF;17;1'20.0908;0.3931;0.1249;144.735
8;17;Скотт Пай;None;Ford Falcon FG/X;14;1'20.1175;0.4198;0.0267;144.687
9;14;Тим Слейд;None;Holden Commodore VF;19;1'20.1603;0.4626;0.0428;144.610
10;2;Гарт Тандер;None;Holden Commodore VF;15;1'20.1704;0.4727;0.0101;144.592
11;7;Тодд Келли;None;Nissan Altima L33;12;1'20.2530;0.5553;0.0826;144.443
12;23;Майкл Карузо;None;Nissan Altima L33;15;1'20.2583;0.5606;0.0053;144.433
13;888;Крэг Лаундес;None;Holden Commodore VF;15;1'20.3178;0.6201;0.0595;144.326
14;9;Дэвид Рейнольдс;None;Holden Commodore VF;15;1'20.3498;0.6521;0.0320;144.269
15;19;Уилл Дэвисон;None;Holden Commodore VF;18;1'20.3554;0.6577;0.0056;144.259
16;34;Джеймс Моффат;None;Volvo S60;18;1'20.3957;0.6980;0.0403;144.186
17;18;Ли Холдсуорт;None;Holden Commodore VF;17;1'20.4153;0.7176;0.0196;144.151
18;12;Фабиан Култхард;None;Ford Falcon FG/X;16;1'20.4633;0.7656;0.0480;144.065
19;6;Кэмерон Уотерс;None;Ford Falcon FG/X;15;1'20.4765;0.7788;0.0132;144.042
20;55;Час Мостер;None;Ford Falcon FG/X;16;1'20.5988;0.9011;0.1223;143.823
21;222;Ник Перкат;None;Holden Commodore VF;18;1'20.6221;0.9244;0.0233;143.781
22;96;Дейл Вуд;None;Nissan Altima L33;15;1'20.7299;1.0322;0.1078;143.589
23;111;Крис Питер;None;Ford Falcon FG/X;16;1'20.8677;1.1700;0.1378;143.345
24;3;Андре Хаймгартнер;None;Holden Commodore VF;14;1'20.9795;1.2818;0.1118;143.147
25;21;Тим Бланкард;None;Holden Commodore VF;18;1'21.1337;1.4360;0.1542;142.875
26;4;Аарен Рассел;None;Holden Commodore VF;16;1'21.5819;1.8842;0.4482;142.090
