Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;33;Скотт Маклафлин;None;Volvo S60;19;1'20.7880;None;None;143.486
2;22;Джеймс Кортни;None;Holden Commodore VF;15;1'20.8211;0.0331;0.0331;143.427
3;888;Крэг Лаундес;None;Holden Commodore VF;16;1'20.8217;0.0337;0.0006;143.426
4;97;Шейн ван Гисберген;None;Holden Commodore VF;18;1'20.8315;0.0435;0.0098;143.409
5;15;Рик Келли;None;Nissan Altima L33;17;1'20.8904;0.1024;0.0589;143.305
6;17;Скотт Пай;None;Ford Falcon FG/X;15;1'20.9551;0.1671;0.0647;143.190
7;12;Фабиан Култхард;None;Ford Falcon FG/X;14;1'21.0236;0.2356;0.0685;143.069
8;14;Тим Слейд;None;Holden Commodore VF;21;1'21.0707;0.2827;0.0471;142.986
9;23;Майкл Карузо;None;Nissan Altima L33;18;1'21.0961;0.3081;0.0254;142.941
10;2;Гарт Тандер;None;Holden Commodore VF;15;1'21.1085;0.3205;0.0124;142.919
11;7;Тодд Келли;None;Nissan Altima L33;15;1'21.1290;0.3410;0.0205;142.883
12;18;Ли Холдсуорт;None;Holden Commodore VF;20;1'21.1639;0.3759;0.0349;142.822
13;8;Джейсон Брайт;None;Holden Commodore VF;20;1'21.2975;0.5095;0.1336;142.587
14;9;Дэвид Рейнольдс;None;Holden Commodore VF;16;1'21.3028;0.5148;0.0053;142.578
15;88;Джейми Уинкап;None;Holden Commodore VF;17;1'21.3830;0.5950;0.0802;142.437
16;222;Ник Перкат;None;Holden Commodore VF;19;1'21.4830;0.6950;0.1000;142.262
17;3;Андре Хаймгартнер;None;Holden Commodore VF;16;1'21.6723;0.8843;0.1893;141.933
18;19;Уилл Дэвисон;None;Holden Commodore VF;19;1'21.7473;0.9593;0.0750;141.802
19;6;Кэмерон Уотерс;None;Ford Falcon FG/X;17;1'21.7499;0.9619;0.0026;141.798
20;1;Марк Винтерботтом;None;Ford Falcon FG/X;16;1'22.0293;1.2413;0.2794;141.315
21;34;Джеймс Моффат;None;Volvo S60;19;1'22.0498;1.2618;0.0205;141.280
22;55;Час Мостер;None;Ford Falcon FG/X;21;1'22.0623;1.2743;0.0125;141.258
23;21;Тим Бланкард;None;Holden Commodore VF;21;1'22.2574;1.4694;0.1951;140.923
24;96;Дейл Вуд;None;Nissan Altima L33;18;1'22.4747;1.6867;0.2173;140.552
25;111;Крис Питер;None;Ford Falcon FG/X;19;1'23.1504;2.3624;0.6757;139.410
26;4;Аарен Рассел;None;Holden Commodore VF;18;1'23.8114;3.0234;0.6610;138.310
