Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;9;Дэвид Рейнольдс;None;Holden Commodore ZB;6;54.9068;None;None;158.668
2;888;Крэг Лаундес;None;Holden Commodore ZB;4;54.9155;0.0087;0.0087;158.643
3;400;Уилл Дэвисон;None;Ford Falcon FG X;3;55.1038;0.1970;0.1883;158.101
4;2;Скотт Пай;None;Holden Commodore ZB;4;55.1043;0.1975;0.0005;158.100
5;19;Джек ЛеБрок;None;Holden Commodore ZB;5;55.2020;0.2952;0.0977;157.820
6;18;Ли Холдсуорт;None;Holden Commodore ZB;5;55.2420;0.3352;0.0400;157.706
7;56;Ричи Стэнэвей;None;Ford Falcon FG X;5;55.2538;0.3470;0.0118;157.672
8;8;Ник Перкат;None;Holden Commodore ZB;5;55.2559;0.3491;0.0021;157.666
9;23;Майкл Карузо;None;Nissan Altima;5;55.2711;0.3643;0.0152;157.623
10;33;Гарт Тандер;None;Holden Commodore ZB;6;55.3015;0.3947;0.0304;157.536
11;25;Джеймс Кортни;None;Holden Commodore ZB;4;55.3423;0.4355;0.0408;157.420
12;34;Джеймс Голдинг;None;Holden Commodore ZB;5;55.3812;0.4744;0.0389;157.309
13;7;Андре Хаймгартнер;None;Nissan Altima;5;55.3889;0.4821;0.0077;157.287
14;21;Тим Бланкард;None;Holden Commodore ZB;5;55.4884;0.5816;0.0995;157.005
15;35;Тодд Хазелвуд;None;Ford Falcon FG X;5;55.5560;0.6492;0.0676;156.814
16;15;Рик Келли;None;Nissan Altima;2;55.6873;0.7805;0.1313;156.445
