Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;19;Джек ЛеБрок;None;Holden Commodore ZB;5;55.2816;None;None;157.593
2;23;Майкл Карузо;None;Nissan Altima;5;55.2943;0.0127;0.0127;157.556
3;2;Скотт Пай;None;Holden Commodore ZB;6;55.4133;0.1317;0.1190;157.218
4;25;Джеймс Кортни;None;Holden Commodore ZB;6;55.4374;0.1558;0.0241;157.150
5;56;Ричи Стэнэвей;None;Ford Falcon FG X;5;55.4613;0.1797;0.0239;157.082
6;21;Тим Бланкард;None;Holden Commodore ZB;5;55.5024;0.2208;0.0411;156.966
7;12;Фабиан Култхард;None;Ford Falcon FG X;7;55.5205;0.2389;0.0181;156.915
8;5;Марк Винтерботтом;None;Ford Falcon FG X;6;55.5337;0.2521;0.0132;156.877
9;17;Скотт Маклафлин;None;Ford Falcon FG X;5;55.5971;0.3155;0.0634;156.698
10;99;Антон де Паскуале;None;Holden Commodore ZB;6;55.6451;0.3635;0.0480;156.563
11;78;Симона де Сильвестро;None;Nissan Altima;6;55.6538;0.3722;0.0087;156.539
12;6;Кэмерон Уотерс;None;Ford Falcon FG X;3;55.6931;0.4115;0.0393;156.428
13;18;Ли Холдсуорт;None;Holden Commodore ZB;5;55.8243;0.5427;0.1312;156.061
14;35;Тодд Хазелвуд;None;Ford Falcon FG X;5;55.9971;0.7155;0.1728;155.579
15;888;Крэг Лаундес;None;Holden Commodore ZB;6;56.0007;0.7191;0.0036;155.569
16;33;Гарт Тандер;None;Holden Commodore ZB;6;56.0413;0.7597;0.0406;155.456
