Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;7;Андре Хаймгартнер;None;Nissan Altima;21;55.6825;None;None;156.458
2;2;Скотт Пай;None;Holden Commodore ZB;20;55.7137;0.0312;0.0312;156.370
3;888;Крэг Лаундес;None;Holden Commodore ZB;18;55.7848;0.1023;0.0711;156.171
4;17;Скотт Маклафлин;None;Ford Falcon FG X;32;55.8256;0.1431;0.0408;156.057
5;1;Джейми Уинкап;None;Holden Commodore ZB;21;55.9387;0.2562;0.1131;155.741
6;9;Дэвид Рейнольдс;None;Holden Commodore ZB;20;56.0463;0.3638;0.1076;155.442
7;23;Майкл Карузо;None;Nissan Altima;20;56.0557;0.3732;0.0094;155.416
8;99;Антон де Паскуале;None;Holden Commodore ZB;17;56.0966;0.4141;0.0409;155.303
9;18;Ли Холдсуорт;None;Holden Commodore ZB;20;56.1073;0.4248;0.0107;155.273
10;19;Джек ЛеБрок;None;Holden Commodore ZB;22;56.1235;0.4410;0.0162;155.229
11;33;Гарт Тандер;None;Holden Commodore ZB;20;56.1669;0.4844;0.0434;155.109
12;14;Тим Слейд;None;Holden Commodore ZB;25;56.1797;0.4972;0.0128;155.073
13;55;Час Мостер;None;Ford Falcon FG X;23;56.1831;0.5006;0.0034;155.064
14;5;Марк Винтерботтом;None;Ford Falcon FG X;19;56.2087;0.5262;0.0256;154.993
15;8;Ник Перкат;None;Holden Commodore ZB;22;56.2242;0.5417;0.0155;154.951
16;25;Джеймс Кортни;None;Holden Commodore ZB;17;56.2681;0.5856;0.0439;154.830
17;56;Ричи Стэнэвей;None;Ford Falcon FG X;22;56.2986;0.6161;0.0305;154.746
18;400;Уилл Дэвисон;None;Ford Falcon FG X;21;56.3025;0.6200;0.0039;154.735
19;78;Симона де Сильвестро;None;Nissan Altima;29;56.3588;0.6763;0.0563;154.581
20;21;Тим Бланкард;None;Holden Commodore ZB;21;56.3726;0.6901;0.0138;154.543
21;6;Кэмерон Уотерс;None;Ford Falcon FG X;20;56.3846;0.7021;0.0120;154.510
22;97;Шейн ван Гисберген;None;Holden Commodore ZB;22;56.5928;0.9103;0.2082;153.941
23;12;Фабиан Култхард;None;Ford Falcon FG X;30;56.6011;0.9186;0.0083;153.919
24;15;Рик Келли;None;Nissan Altima;20;56.7289;1.0464;0.1278;153.572
25;35;Тодд Хазелвуд;None;Ford Falcon FG X;22;57.0302;1.3477;0.3013;152.761
26;34;Джеймс Голдинг;None;Holden Commodore ZB;35;57.0302;1.3477;0.0000;152.761
