Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген;None;Holden Commodore ZB;10;54.9054;None;None;158.672
2;1;Джейми Уинкап;None;Holden Commodore ZB;10;54.9326;0.0272;0.0272;158.594
3;55;Час Мостер;None;Ford Falcon FG X;9;54.9891;0.0837;0.0565;158.431
4;7;Андре Хаймгартнер;None;Nissan Altima;10;55.0927;0.1873;0.1036;158.133
5;15;Рик Келли;None;Nissan Altima;9;55.1397;0.2343;0.0470;157.998
6;9;Дэвид Рейнольдс;None;Holden Commodore ZB;8;55.2413;0.3359;0.1016;157.708
7;8;Ник Перкат;None;Holden Commodore ZB;6;55.3384;0.4330;0.0971;157.431
8;23;Майкл Карузо;None;Nissan Altima;9;55.3882;0.4828;0.0498;157.289
9;25;Джеймс Кортни;None;Holden Commodore ZB;11;55.5303;0.6249;0.1421;156.887
10;19;Джек ЛеБрок;None;Holden Commodore ZB;9;55.8620;0.9566;0.3317;155.955
