Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Уилл Дэвисон;None;Ford Mustang GT;5;1'45.3792;None;None;181.162
2;11;Антон де Паскуале;None;Ford Mustang GT;5;1'45.3863;0.0071;0.0071;181.150
3;25;Час Мостер;None;Holden Commodore ZB;5;1'45.3944;0.0152;0.0081;181.136
4;55;Томас Рэндл;None;Ford Mustang GT;6;1'45.5372;0.1580;0.1428;180.891
5;6;Кэмерон Уотерс;None;Ford Mustang GT;5;1'45.5475;0.1683;0.0103;180.874
6;97;Шейн ван Гисберген;None;Holden Commodore ZB;5;1'45.6145;0.2353;0.0670;180.759
7;2;Ник Перкат;None;Holden Commodore ZB;5;1'45.6253;0.2461;0.0108;180.740
8;3;Тим Слейд;None;Ford Mustang GT;5;1'45.6357;0.2565;0.0104;180.722
9;99;Brodie Kostecki;None;Holden Commodore ZB;6;1'45.6450;0.2658;0.0093;180.707
10;5;Джеймс Кортни;None;Ford Mustang GT;5;1'45.6849;0.3057;0.0399;180.638
11;88;Broc Feeney;None;Holden Commodore ZB;6;1'45.8482;0.4690;0.1633;180.360
12;26;Дэвид Рейнольдс;None;Ford Mustang GT;5;1'45.9415;0.5623;0.0933;180.201
13;20;Скотт Пай;None;Holden Commodore ZB;5;1'45.9790;0.5998;0.0375;180.137
14;10;Ли Холдсуорт;None;Ford Mustang GT;5;1'46.0352;0.6560;0.0562;180.042
15;9;Уилл Браун;None;Holden Commodore ZB;5;1'46.1204;0.7412;0.0852;179.897
16;8;Андре Хаймгартнер;None;Holden Commodore ZB;5;1'46.1997;0.8205;0.0793;179.763
17;18;Марк Винтерботтом;None;Holden Commodore ZB;5;1'46.3126;0.9334;0.1129;179.572
18;96;Маколи Джонс;None;Holden Commodore ZB;5;1'46.3302;0.9510;0.0176;179.542
19;56;Джейк Костеки;None;Ford Mustang GT;5;1'46.3888;1.0096;0.0586;179.443
20;76;Гарри Джекобсон;None;Holden Commodore ZB;5;1'46.4636;1.0844;0.0748;179.317
21;14;Брайс Фуллвуд;None;Holden Commodore ZB;6;1'46.6335;1.2543;0.1699;179.031
22;22;Крис Питер;None;Holden Commodore ZB;5;1'46.6583;1.2791;0.0248;178.990
23;34;Джек ЛеБрок;None;Holden Commodore ZB;5;1'46.7830;1.4038;0.1247;178.781
24;4;Джек Смит;None;Holden Commodore ZB;5;1'47.0237;1.6445;0.2407;178.379
