Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;11;Антон де Паскуале;None;Ford Mustang GT;3;1'45.8031;None;None;180.437
2;17;Уилл Дэвисон;None;Ford Mustang GT;3;1'45.9328;0.1297;0.1297;180.216
3;97;Шейн ван Гисберген;None;Holden Commodore ZB;4;1'46.3833;0.5802;0.4505;179.452
4;26;Дэвид Рейнольдс;None;Ford Mustang GT;3;1'46.6551;0.8520;0.2718;178.995
5;3;Тим Слейд;None;Ford Mustang GT;3;1'46.6768;0.8737;0.0217;178.959
6;5;Джеймс Кортни;None;Ford Mustang GT;3;1'46.7825;0.9794;0.1057;178.782
7;25;Час Мостер;None;Holden Commodore ZB;3;1'46.8026;0.9995;0.0201;178.748
8;88;Broc Feeney;None;Holden Commodore ZB;4;1'46.8074;1.0043;0.0048;178.740
9;35;Тодд Хазелвуд;None;Holden Commodore ZB;3;1'46.8304;1.0273;0.0230;178.701
10;18;Марк Винтерботтом;None;Holden Commodore ZB;3;1'46.8599;1.0568;0.0295;178.652
11;6;Кэмерон Уотерс;None;Ford Mustang GT;3;1'46.9271;1.1240;0.0672;178.540
12;9;Уилл Браун;None;Holden Commodore ZB;4;1'47.0070;1.2039;0.0799;178.407
13;2;Ник Перкат;None;Holden Commodore ZB;3;1'47.0367;1.2336;0.0297;178.357
14;14;Брайс Фуллвуд;None;Holden Commodore ZB;2;1'47.0575;1.2544;0.0208;178.322
15;10;Ли Холдсуорт;None;Ford Mustang GT;3;1'47.0683;1.2652;0.0108;178.304
16;55;Томас Рэндл;None;Ford Mustang GT;3;1'47.0828;1.2797;0.0145;178.280
17;99;Brodie Kostecki;None;Holden Commodore ZB;3;1'47.1063;1.3032;0.0235;178.241
18;96;Маколи Джонс;None;Holden Commodore ZB;3;1'47.2702;1.4671;0.1639;177.969
19;20;Скотт Пай;None;Holden Commodore ZB;2;1'47.3529;1.5498;0.0827;177.832
20;56;Джейк Костеки;None;Ford Mustang GT;4;1'47.4235;1.6204;0.0706;177.715
21;8;Андре Хаймгартнер;None;Holden Commodore ZB;2;1'47.4650;1.6619;0.0415;177.646
22;34;Джек ЛеБрок;None;Holden Commodore ZB;3;1'47.4931;1.6900;0.0281;177.600
23;22;Крис Питер;None;Holden Commodore ZB;3;1'47.5437;1.7406;0.0506;177.516
24;76;Гарри Джекобсон;None;Holden Commodore ZB;3;1'47.8329;2.0298;0.2892;177.040
25;4;Джек Смит;None;Holden Commodore ZB;3;1'48.1849;2.3818;0.3520;176.464
