Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;5;Ли Холдсуорт;None;Ford Mustang GT;15;1'01.6281;None;None;169.987
2;97;Шейн ван Гисберген;None;Holden Commodore ZB;18;1'01.7758;0.1477;0.1477;169.580
3;23;Уилл Дэвисон;None;Ford Mustang GT;13;1'01.7917;0.1636;0.0159;169.537
4;9;Дэвид Рейнольдс;None;Holden Commodore ZB;14;1'01.8040;0.1759;0.0123;169.503
5;8;Ник Перкат;None;Holden Commodore ZB;17;1'01.8056;0.1775;0.0016;169.499
6;88;Джейми Уинкап;None;Holden Commodore ZB;13;1'01.8208;0.1927;0.0152;169.457
7;17;Скотт Маклафлин;None;Ford Mustang GT;7;1'01.9290;0.3009;0.1082;169.161
8;99;Антон де Паскуале;None;Holden Commodore ZB;16;1'02.0084;0.3803;0.0794;168.944
9;12;Фабиан Култхард;None;Ford Mustang GT;13;1'02.0373;0.4092;0.0289;168.866
10;2;Скотт Пай;None;Holden Commodore ZB;13;1'02.0713;0.4432;0.0340;168.773
11;14;Тим Слейд;None;Holden Commodore ZB;14;1'02.1462;0.5181;0.0749;168.570
12;55;Час Мостер;None;Ford Mustang GT;15;1'02.1772;0.5491;0.0310;168.486
13;6;Кэмерон Уотерс;None;Ford Mustang GT;12;1'02.3330;0.7049;0.1558;168.065
14;22;Джеймс Кортни;None;Holden Commodore ZB;14;1'02.3674;0.7393;0.0344;167.972
15;33;Ричи Стэнэвей;None;Holden Commodore ZB;15;1'02.4362;0.8081;0.0688;167.787
16;7;Андре Хаймгартнер;None;Nissan Altima;18;1'02.5137;0.8856;0.0775;167.579
17;35;Тодд Хазелвуд;None;Holden Commodore ZB;14;1'02.5172;0.8891;0.0035;167.569
18;18;Марк Винтерботтом;None;Holden Commodore ZB;16;1'02.5185;0.8904;0.0013;167.566
19;15;Рик Келли;None;Nissan Altima;13;1'02.5889;0.9608;0.0704;167.377
20;34;Джеймс Голдинг;None;Holden Commodore ZB;13;1'02.5889;0.9608;0.0000;167.377
21;3;Гарри Джекобсон;None;Nissan Altima;17;1'02.6077;0.9796;0.0188;167.327
22;78;Симона де Сильвестро;None;Nissan Altima;15;1'02.7337;1.1056;0.1260;166.991
23;21;Маколи Джонс;None;Holden Commodore ZB;17;1'02.7611;1.1330;0.0274;166.918
24;19;Джек ЛеБрок;None;Holden Commodore ZB;16;1'03.3693;1.7412;0.6082;165.316
