Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Falcon FG X;3;1'32.1584;None;None;173.635
2;1;Джейми Уинкап;None;Holden Commodore ZB;5;1'32.2182;0.0598;0.0598;173.523
3;15;Рик Келли;None;Nissan Altima;3;1'32.3182;0.1598;0.1000;173.335
4;97;Шейн ван Гисберген;None;Holden Commodore ZB;2;1'32.3862;0.2278;0.0680;173.207
5;888;Крэг Лаундес;None;Holden Commodore ZB;2;1'32.4487;0.2903;0.0625;173.090
6;9;Дэвид Рейнольдс;None;Holden Commodore ZB;2;1'32.5100;0.3516;0.0613;172.975
7;55;Час Мостер;None;Ford Falcon FG X;3;1'32.6359;0.4775;0.1259;172.740
8;99;Антон де Паскуале;None;Holden Commodore ZB;3;1'32.6657;0.5073;0.0298;172.685
9;23;Майкл Карузо;None;Nissan Altima;7;1'32.6729;0.5145;0.0072;172.671
10;8;Ник Перкат;None;Holden Commodore ZB;3;1'32.7167;0.5583;0.0438;172.590
11;6;Кэмерон Уотерс;None;Ford Falcon FG X;3;1'32.7330;0.5746;0.0163;172.559
12;2;Скотт Пай;None;Holden Commodore ZB;10;1'32.7464;0.5880;0.0134;172.534
13;12;Фабиан Култхард;None;Ford Falcon FG X;4;1'32.7657;0.6073;0.0193;172.499
14;5;Марк Винтерботтом;None;Ford Falcon FG X;5;1'32.8197;0.6613;0.0540;172.398
15;7;Андре Хаймгартнер;None;Nissan Altima;5;1'32.9073;0.7489;0.0876;172.236
16;33;Гарт Тандер;None;Holden Commodore ZB;4;1'32.9258;0.7674;0.0185;172.201
17;14;Тим Слейд;None;Holden Commodore ZB;14;1'32.9524;0.7940;0.0266;172.152
18;230;Уилл Дэвисон;None;Ford Falcon FG X;4;1'32.9569;0.7985;0.0045;172.144
19;25;Джеймс Кортни;None;Holden Commodore ZB;4;1'33.0001;0.8417;0.0432;172.064
20;56;Ричи Стэнэвей;None;Ford Falcon FG X;22;1'33.0676;0.9092;0.0675;171.939
21;19;Джек ЛеБрок;None;Holden Commodore ZB;22;1'33.0700;0.9116;0.0024;171.935
22;18;Ли Холдсуорт;None;Holden Commodore ZB;34;1'33.1641;1.0057;0.0941;171.761
23;78;Симона де Сильвестро;None;Nissan Altima;38;1'33.4109;1.2525;0.2468;171.307
24;21;Тим Бланкард;None;Holden Commodore ZB;5;1'33.4436;1.2852;0.0327;171.247
25;34;Джеймс Голдинг;None;Holden Commodore ZB;5;1'33.5454;1.3870;0.1018;171.061
26;35;Тодд Хазелвуд;None;Ford Falcon FG X;24;1'33.6630;1.5046;0.1176;170.846
