Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;25;Джеймс Кортни;None;Holden Commodore ZB;14;1'30.6461;None;None;176.532
2;17;Скотт Маклафлин;None;Ford Falcon FG X;16;1'30.6765;0.0304;0.0304;176.473
3;97;Шейн ван Гисберген;None;Holden Commodore ZB;16;1'30.7240;0.0779;0.0475;176.381
4;888;Крэг Лаундес;None;Holden Commodore ZB;15;1'30.7565;0.1104;0.0325;176.317
5;6;Кэмерон Уотерс;None;Ford Falcon FG X;15;1'30.7797;0.1336;0.0232;176.272
6;8;Ник Перкат;None;Holden Commodore ZB;15;1'31.0307;0.3846;0.2510;175.786
7;2;Скотт Пай;None;Holden Commodore ZB;14;1'31.0386;0.3925;0.0079;175.771
8;12;Фабиан Култхард;None;Ford Falcon FG X;19;1'31.2630;0.6169;0.2244;175.339
9;9;Дэвид Рейнольдс;None;Holden Commodore ZB;12;1'31.3582;0.7121;0.0952;175.156
10;33;Гарт Тандер;None;Holden Commodore ZB;17;1'31.3796;0.7335;0.0214;175.115
11;35;Тодд Хазелвуд;None;Ford Falcon FG X;15;1'31.5911;0.9450;0.2115;174.711
12;15;Рик Келли;None;Nissan Altima;13;1'31.6025;0.9564;0.0114;174.689
13;18;Ли Холдсуорт;None;Holden Commodore ZB;14;1'31.6720;1.0259;0.0695;174.557
14;78;Симона де Сильвестро;None;Nissan Altima;18;1'31.6979;1.0518;0.0259;174.507
15;230;Уилл Дэвисон;None;Ford Falcon FG X;11;1'31.7026;1.0565;0.0047;174.498
16;5;Марк Винтерботтом;None;Ford Falcon FG X;17;1'31.7103;1.0642;0.0077;174.484
17;1;Джейми Уинкап;None;Holden Commodore ZB;14;1'31.7505;1.1044;0.0402;174.407
18;99;Антон де Паскуале;None;Holden Commodore ZB;13;1'31.7641;1.1180;0.0136;174.381
19;55;Час Мостер;None;Ford Falcon FG X;17;1'31.8199;1.1738;0.0558;174.275
20;56;Ричи Стэнэвей;None;Ford Falcon FG X;15;1'31.8880;1.2419;0.0681;174.146
21;7;Андре Хаймгартнер;None;Nissan Altima;13;1'31.9419;1.2958;0.0539;174.044
22;23;Майкл Карузо;None;Nissan Altima;13;1'31.9484;1.3023;0.0065;174.032
23;34;Джеймс Голдинг;None;Holden Commodore ZB;18;1'32.1606;1.5145;0.2122;173.631
24;14;Тим Слейд;None;Holden Commodore ZB;15;1'32.3756;1.7295;0.2150;173.227
25;21;Тим Бланкард;None;Holden Commodore ZB;13;1'32.4100;1.7639;0.0344;173.163
26;19;Джек ЛеБрок;None;Holden Commodore ZB;13;1'32.5306;1.8845;0.1206;172.937
