Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Falcon FG X;7;1'29.8526;None;None;178.091
2;9;Дэвид Рейнольдс;None;Holden Commodore ZB;8;1'30.2540;0.4014;0.4014;177.299
3;12;Фабиан Култхард;None;Ford Falcon FG X;10;1'30.3903;0.5377;0.1363;177.032
4;15;Рик Келли;None;Nissan Altima;9;1'30.3987;0.5461;0.0084;177.015
5;1;Джейми Уинкап;None;Holden Commodore ZB;8;1'30.4956;0.6430;0.0969;176.826
6;23;Майкл Карузо;None;Nissan Altima;8;1'30.4973;0.6447;0.0017;176.822
7;25;Джеймс Кортни;None;Holden Commodore ZB;8;1'30.5322;0.6796;0.0349;176.754
8;99;Антон де Паскуале;None;Holden Commodore ZB;8;1'30.5847;0.7321;0.0525;176.652
9;97;Шейн ван Гисберген;None;Holden Commodore ZB;7;1'30.6055;0.7529;0.0208;176.611
10;5;Марк Винтерботтом;None;Ford Falcon FG X;8;1'30.6669;0.8143;0.0614;176.492
11;55;Час Мостер;None;Ford Falcon FG X;8;1'30.6693;0.8167;0.0024;176.487
12;2;Скотт Пай;None;Holden Commodore ZB;10;1'30.6884;0.8358;0.0191;176.450
13;888;Крэг Лаундес;None;Holden Commodore ZB;9;1'30.7717;0.9191;0.0833;176.288
14;18;Ли Холдсуорт;None;Holden Commodore ZB;9;1'30.7770;0.9244;0.0053;176.278
15;33;Гарт Тандер;None;Holden Commodore ZB;9;1'30.8241;0.9715;0.0471;176.186
16;6;Кэмерон Уотерс;None;Ford Falcon FG X;7;1'30.8540;1.0014;0.0299;176.128
17;14;Тим Слейд;None;Holden Commodore ZB;9;1'30.8549;1.0023;0.0009;176.126
18;34;Джеймс Голдинг;None;Holden Commodore ZB;9;1'30.9179;1.0653;0.0630;176.004
19;78;Симона де Сильвестро;None;Nissan Altima;9;1'31.0468;1.1942;0.1289;175.755
20;7;Андре Хаймгартнер;None;Nissan Altima;10;1'31.0634;1.2108;0.0166;175.723
21;19;Джек ЛеБрок;None;Holden Commodore ZB;9;1'31.0669;1.2143;0.0035;175.716
22;230;Уилл Дэвисон;None;Ford Falcon FG X;8;1'31.2412;1.3886;0.1743;175.381
23;56;Ричи Стэнэвей;None;Ford Falcon FG X;8;1'31.2453;1.3927;0.0041;175.373
24;35;Тодд Хазелвуд;None;Ford Falcon FG X;9;1'31.5312;1.6786;0.2859;174.825
25;21;Тим Бланкард;None;Holden Commodore ZB;8;1'31.7609;1.9083;0.2297;174.388
26;8;Ник Перкат;None;Holden Commodore ZB;6;1'32.4937;2.6411;0.7328;173.006
