Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;7;Андре Хаймгартнер;None;Ford Mustang GT;2;1'28.5815;None;None;158.701
2;88;Джейми Уинкап;None;Holden Commodore ZB;2;1'28.6947;0.1132;0.1132;158.498
3;17;Скотт Маклафлин;None;Ford Mustang GT;2;1'28.7746;0.1931;0.0799;158.356
4;18;Марк Винтерботтом;None;Holden Commodore ZB;1;1'28.9419;0.3604;0.1673;158.058
5;9;Дэвид Рейнольдс;None;Holden Commodore ZB;1;1'29.0057;0.4242;0.0638;157.944
6;8;Ник Перкат;None;Holden Commodore ZB;1;1'29.0138;0.4323;0.0081;157.930
7;55;Джек ЛеБрок;None;Ford Mustang GT;2;1'29.0381;0.4566;0.0243;157.887
8;25;Час Мостер;None;Holden Commodore ZB;1;1'29.0459;0.4644;0.0078;157.873
9;6;Кэмерон Уотерс;None;Ford Mustang GT;3;1'29.0956;0.5141;0.0497;157.785
10;15;Рик Келли;None;Ford Mustang GT;2;1'29.2103;0.6288;0.1147;157.582
11;20;Скотт Пай;None;Holden Commodore ZB;2;1'29.2241;0.6426;0.0138;157.558
12;14;Тодд Хазелвуд;None;Holden Commodore ZB;2;1'29.2369;0.6554;0.0128;157.535
13;12;Фабиан Култхард;None;Ford Mustang GT;2;1'29.2877;0.7062;0.0508;157.446
14;35;Гарри Джекобсон;None;Holden Commodore ZB;2;1'29.3225;0.7410;0.0348;157.384
15;4;Джек Смит;None;Holden Commodore ZB;1;1'29.3721;0.7906;0.0496;157.297
16;2;Брайс Фуллвуд;None;Holden Commodore ZB;2;1'29.4231;0.8416;0.0510;157.207
17;34;Зейн Годдард;None;Holden Commodore ZB;2;1'29.4705;0.8890;0.0474;157.124
18;44;Джеймс Кортни;None;Ford Mustang GT;3;1'29.7014;1.1199;0.2309;156.719
19;19;Алекс Дэвисон;None;Holden Commodore ZB;1;1'29.9509;1.3694;0.2495;156.285
20;22;Крис Питер;None;Holden Commodore ZB;2;1'30.1426;1.5611;0.1917;155.952
21;5;Ли Холдсуорт;None;Ford Mustang GT;4;1'30.5980;2.0165;0.4554;155.168
22;97;Шейн ван Гисберген;None;Holden Commodore ZB;1;1'30.5997;2.0182;0.0017;155.166
23;3;Маколи Джонс;None;Holden Commodore ZB;4;1'30.8569;2.2754;0.2572;154.726
24;99;Антон де Паскуале;None;Holden Commodore ZB;1;1'31.0173;2.4358;0.1604;154.454
