Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;55;Час Мостер;None;Ford Falcon FG-X;23;1'08.9960;None;None;162.792
2;12;Фабиан Култхард;None;Ford Falcon FG-X;21;1'09.1059;0.1099;0.1099;162.533
3;97;Шейн ван Гисберген;None;Holden Commodore VF;19;1'09.2165;0.2205;0.1106;162.273
4;15;Рик Келли;None;Nissan Altima;20;1'09.2533;0.2573;0.0368;162.187
5;9;Дэвид Рейнольдс;None;Holden Commodore VF;13;1'09.2645;0.2685;0.0112;162.160
6;5;Марк Винтерботтом;None;Ford Falcon FG-X;18;1'09.2740;0.2780;0.0095;162.138
7;888;Крэг Лаундес;None;Holden Commodore VF;20;1'09.3144;0.3184;0.0404;162.044
8;18;Ли Холдсуорт;None;Holden Commodore VF;20;1'09.4067;0.4107;0.0923;161.828
9;6;Кэмерон Уотерс;None;Ford Falcon FG-X;16;1'09.4105;0.4145;0.0038;161.819
10;17;Скотт Маклафлин;None;Ford Falcon FG-X;22;1'09.4135;0.4175;0.0030;161.812
11;14;Тим Слейд;None;Holden Commodore VF;22;1'09.4472;0.4512;0.0337;161.734
12;22;Джеймс Кортни;None;Holden Commodore VF;16;1'09.4675;0.4715;0.0203;161.687
13;2;Скотт Пай;None;Holden Commodore VF;16;1'09.5352;0.5392;0.0677;161.529
14;56;Джейсон Брайт;None;Ford Falcon FG-X;19;1'09.5491;0.5531;0.0139;161.497
15;33;Гарт Тандер;None;Holden Commodore VF;16;1'09.5693;0.5733;0.0202;161.450
16;19;Уилл Дэвисон;None;Holden Commodore VF;18;1'09.5807;0.5847;0.0114;161.424
17;23;Майкл Карузо;None;Nissan Altima;15;1'09.6410;0.6450;0.0603;161.284
18;28;Джек ЛеБрок;None;Nissan Altima;24;1'09.6540;0.6580;0.0130;161.254
19;7;Тодд Келли;None;Nissan Altima;18;1'09.6870;0.6910;0.0330;161.177
20;88;Джейми Уинкап;None;Holden Commodore VF;20;1'09.7174;0.7214;0.0304;161.107
21;36;Тодд Хазелвуд;None;Holden Commodore VF;18;1'09.7731;0.7771;0.0557;160.978
22;8;Ник Перкат;None;Holden Commodore VF;17;1'09.7943;0.7983;0.0212;160.930
23;99;Дейл Вуд;None;Holden Commodore VF;20;1'09.8029;0.8069;0.0086;160.910
24;34;Джеймс Моффат;None;Holden Commodore VF;20;1'09.8518;0.8558;0.0489;160.797
25;21;Тим Бланкард;None;Holden Commodore VF;17;1'09.9892;0.9932;0.1374;160.481
26;26;Shae Davies;None;Nissan Altima;26;1'09.9969;1.0009;0.0077;160.464
27;31;Джеймс Голдинг;None;Holden Commodore VF;26;1'10.1653;1.1693;0.1684;160.079
28;78;Симона де Сильвестро;None;Nissan Altima;21;1'10.3090;1.3130;0.1437;159.751
29;62;Алекс Рулло;None;Holden Commodore VF;22;1'10.5647;1.5687;0.2557;159.173
30;3;Алекс Дэвисон;None;Holden Commodore VF;21;1'11.0827;2.0867;0.5180;158.013
