Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;12;Фабиан Култхард;None;Ford Mustang GT;10;1'48.3432;None;None;164.477
2;8;Ник Перкат;None;Holden Commodore ZB;11;1'48.5735;0.2303;0.2303;164.128
3;25;Час Мостер;None;Holden Commodore ZB;11;1'48.7151;0.3719;0.1416;163.914
4;88;Джейми Уинкап;None;Holden Commodore ZB;8;1'48.8300;0.4868;0.1149;163.741
5;20;Скотт Пай;None;Holden Commodore ZB;8;1'49.1302;0.7870;0.3002;163.291
6;15;Рик Келли;None;Ford Mustang GT;8;1'49.2504;0.9072;0.1202;163.111
7;55;Джек ЛеБрок;None;Ford Mustang GT;10;1'49.2711;0.9279;0.0207;163.080
8;7;Андре Хаймгартнер;None;Ford Mustang GT;9;1'49.3383;0.9951;0.0672;162.980
9;18;Марк Винтерботтом;None;Holden Commodore ZB;10;1'49.4391;1.0959;0.1008;162.830
10;5;Ли Холдсуорт;None;Ford Mustang GT;8;1'49.4685;1.1253;0.0294;162.786
11;35;Гарри Джекобсон;None;Holden Commodore ZB;9;1'49.5637;1.2205;0.0952;162.645
12;3;Маколи Джонс;None;Holden Commodore ZB;9;1'49.6504;1.3072;0.0867;162.516
13;6;Кэмерон Уотерс;None;Ford Mustang GT;10;1'49.7704;1.4272;0.1200;162.338
14;4;Джек Смит;None;Holden Commodore ZB;8;1'49.9314;1.5882;0.1610;162.101
15;34;Зейн Годдард;None;Holden Commodore ZB;9;1'49.9342;1.5910;0.0028;162.096
16;17;Скотт Маклафлин;None;Ford Mustang GT;10;1'50.1212;1.7780;0.1870;161.821
17;44;Джеймс Кортни;None;Ford Mustang GT;9;1'50.3408;1.9976;0.2196;161.499
18;22;Крис Питер;None;Holden Commodore ZB;5;1'50.3707;2.0275;0.0299;161.455
19;99;Антон де Паскуале;None;Holden Commodore ZB;7;1'50.4997;2.1565;0.1290;161.267
20;19;Алекс Дэвисон;None;Holden Commodore ZB;8;1'50.7151;2.3719;0.2154;160.953
21;9;Дэвид Рейнольдс;None;Holden Commodore ZB;5;1'50.7277;2.3845;0.0126;160.935
22;2;Брайс Фуллвуд;None;Holden Commodore ZB;7;1'51.0635;2.7203;0.3358;160.448
23;14;Тодд Хазелвуд;None;Holden Commodore ZB;11;1'51.1817;2.8385;0.1182;160.278
24;97;Шейн ван Гисберген;None;Holden Commodore ZB;6;1'58.8938;10.5506;7.7121;149.881
