Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;20;Скотт Пай;None;Holden Commodore ZB;17;1'49.5606;None;None;162.649
2;44;Джеймс Кортни;None;Ford Mustang GT;18;1'50.0961;0.5355;0.5355;161.858
3;2;Брайс Фуллвуд;None;Holden Commodore ZB;8;1'50.4324;0.8718;0.3363;161.365
4;12;Фабиан Култхард;None;Ford Mustang GT;9;1'50.4983;0.9377;0.0659;161.269
5;17;Скотт Маклафлин;None;Ford Mustang GT;7;1'50.5198;0.9592;0.0215;161.238
6;97;Шейн ван Гисберген;None;Holden Commodore ZB;4;1'50.5622;1.0016;0.0424;161.176
7;7;Андре Хаймгартнер;None;Ford Mustang GT;8;1'50.6390;1.0784;0.0768;161.064
8;55;Джек ЛеБрок;None;Ford Mustang GT;7;1'50.7599;1.1993;0.1209;160.888
9;5;Ли Холдсуорт;None;Ford Mustang GT;7;1'50.8059;1.2453;0.0460;160.821
10;14;Тодд Хазелвуд;None;Holden Commodore ZB;15;1'50.8398;1.2792;0.0339;160.772
11;25;Час Мостер;None;Holden Commodore ZB;9;1'50.8787;1.3181;0.0389;160.716
12;6;Кэмерон Уотерс;None;Ford Mustang GT;16;1'50.9459;1.3853;0.0672;160.618
13;88;Джейми Уинкап;None;Holden Commodore ZB;7;1'51.0170;1.4564;0.0711;160.515
14;8;Ник Перкат;None;Holden Commodore ZB;19;1'51.0463;1.4857;0.0293;160.473
15;35;Гарри Джекобсон;None;Holden Commodore ZB;15;1'51.1061;1.5455;0.0598;160.387
16;15;Рик Келли;None;Ford Mustang GT;14;1'51.2167;1.6561;0.1106;160.227
17;9;Дэвид Рейнольдс;None;Holden Commodore ZB;19;1'51.2418;1.6812;0.0251;160.191
18;3;Маколи Джонс;None;Holden Commodore ZB;11;1'51.2534;1.6928;0.0116;160.174
19;99;Антон де Паскуале;None;Holden Commodore ZB;5;1'51.4467;1.8861;0.1933;159.897
20;34;Зейн Годдард;None;Holden Commodore ZB;20;1'51.5417;1.9811;0.0950;159.760
21;19;Алекс Дэвисон;None;Holden Commodore ZB;20;1'51.5775;2.0169;0.0358;159.709
22;18;Марк Винтерботтом;None;Holden Commodore ZB;11;1'51.7026;2.1420;0.1251;159.530
23;4;Джек Смит;None;Holden Commodore ZB;14;1'51.8634;2.3028;0.1608;159.301
24;22;Крис Питер;None;Holden Commodore ZB;9;1'51.9003;2.3397;0.0369;159.248
