Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;55;Джек ЛеБрок;None;Ford Mustang GT;19;1'50.6739;None;None;161.013
2;97;Шейн ван Гисберген;None;Holden Commodore ZB;20;1'51.0584;0.3845;0.3845;160.456
3;7;Андре Хаймгартнер;None;Ford Mustang GT;8;1'51.1265;0.4526;0.0681;160.357
4;25;Час Мостер;None;Holden Commodore ZB;14;1'51.2438;0.5699;0.1173;160.188
5;15;Рик Келли;None;Ford Mustang GT;7;1'51.2895;0.6156;0.0457;160.122
6;20;Скотт Пай;None;Holden Commodore ZB;20;1'51.3767;0.7028;0.0872;159.997
7;4;Джек Смит;None;Holden Commodore ZB;12;1'51.4704;0.7965;0.0937;159.863
8;5;Ли Холдсуорт;None;Ford Mustang GT;15;1'51.5501;0.8762;0.0797;159.748
9;99;Антон де Паскуале;None;Holden Commodore ZB;11;1'51.5556;0.8817;0.0055;159.740
10;88;Джейми Уинкап;None;Holden Commodore ZB;20;1'51.5809;0.9070;0.0253;159.704
11;3;Маколи Джонс;None;Holden Commodore ZB;14;1'51.6678;0.9939;0.0869;159.580
12;17;Скотт Маклафлин;None;Ford Mustang GT;2;1'51.7075;1.0336;0.0397;159.523
13;8;Ник Перкат;None;Holden Commodore ZB;4;1'51.7243;1.0504;0.0168;159.499
14;2;Брайс Фуллвуд;None;Holden Commodore ZB;8;1'51.8055;1.1316;0.0812;159.383
15;14;Тодд Хазелвуд;None;Holden Commodore ZB;20;1'51.8563;1.1824;0.0508;159.311
16;9;Дэвид Рейнольдс;None;Holden Commodore ZB;14;1'51.9010;1.2271;0.0447;159.247
17;22;Крис Питер;None;Holden Commodore ZB;15;1'51.9230;1.2491;0.0220;159.216
18;12;Фабиан Култхард;None;Ford Mustang GT;3;1'51.9325;1.2586;0.0095;159.203
19;6;Кэмерон Уотерс;None;Ford Mustang GT;15;1'51.9578;1.2839;0.0253;159.167
20;35;Гарри Джекобсон;None;Holden Commodore ZB;3;1'52.1288;1.4549;0.1710;158.924
21;34;Зейн Годдард;None;Holden Commodore ZB;13;1'52.3191;1.6452;0.1903;158.655
22;19;Алекс Дэвисон;None;Holden Commodore ZB;20;1'52.5345;1.8606;0.2154;158.351
