Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;2;1'47.8280;None;None;165.263
2;25;Час Мостер;None;Holden Commodore ZB;3;1'47.9494;0.1214;0.1214;165.077
3;88;Джейми Уинкап;None;Holden Commodore ZB;2;1'47.9525;0.1245;0.0031;165.072
4;12;Фабиан Култхард;None;Ford Mustang GT;2;1'48.0968;0.2688;0.1443;164.852
5;8;Ник Перкат;None;Holden Commodore ZB;2;1'48.2929;0.4649;0.1961;164.553
6;97;Шейн ван Гисберген;None;Holden Commodore ZB;2;1'48.3475;0.5195;0.0546;164.470
7;6;Кэмерон Уотерс;None;Ford Mustang GT;3;1'48.4049;0.5769;0.0574;164.383
8;7;Андре Хаймгартнер;None;Ford Mustang GT;2;1'48.4454;0.6174;0.0405;164.322
9;20;Скотт Пай;None;Holden Commodore ZB;4;1'48.5895;0.7615;0.1441;164.104
10;3;Маколи Джонс;None;Holden Commodore ZB;2;1'48.7018;0.8738;0.1123;163.934
11;55;Джек ЛеБрок;None;Ford Mustang GT;3;1'48.7079;0.8799;0.0061;163.925
12;18;Марк Винтерботтом;None;Holden Commodore ZB;4;1'48.7395;0.9115;0.0316;163.877
13;44;Джеймс Кортни;None;Ford Mustang GT;4;1'48.7686;0.9406;0.0291;163.834
14;9;Дэвид Рейнольдс;None;Holden Commodore ZB;2;1'48.8280;1.0000;0.0594;163.744
15;14;Тодд Хазелвуд;None;Holden Commodore ZB;2;1'48.8297;1.0017;0.0017;163.742
16;5;Ли Холдсуорт;None;Ford Mustang GT;2;1'48.8334;1.0054;0.0037;163.736
17;15;Рик Келли;None;Ford Mustang GT;2;1'48.9389;1.1109;0.1055;163.577
18;99;Антон де Паскуале;None;Holden Commodore ZB;2;1'49.0741;1.2461;0.1352;163.375
19;19;Алекс Дэвисон;None;Holden Commodore ZB;3;1'49.0809;1.2529;0.0068;163.364
20;4;Джек Смит;None;Holden Commodore ZB;2;1'49.2464;1.4184;0.1655;163.117
21;34;Зейн Годдард;None;Holden Commodore ZB;2;1'49.3154;1.4874;0.0690;163.014
22;2;Брайс Фуллвуд;None;Holden Commodore ZB;2;1'49.3533;1.5253;0.0379;162.958
23;22;Крис Питер;None;Holden Commodore ZB;3;1'49.5033;1.6753;0.1500;162.734
24;35;Гарри Джекобсон;None;Holden Commodore ZB;2;1'49.5160;1.6880;0.0127;162.715
