Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;1;Джейми Уинкап;None;Holden Commodore ZB;2;1'55.4777;None;None;165.320
2;9;Дэвид Рейнольдс;None;Holden Commodore ZB;2;1'55.5330;0.0553;0.0553;165.241
3;8;Ник Перкат;None;Holden Commodore ZB;2;1'55.5725;0.0948;0.0395;165.184
4;55;Час Мостер;None;Ford Falcon FG X;2;1'55.5825;0.1048;0.0100;165.170
5;2;Скотт Пай;None;Holden Commodore ZB;2;1'55.7679;0.2902;0.1854;164.905
6;12;Фабиан Култхард;None;Ford Falcon FG X;2;1'55.8967;0.4190;0.1288;164.722
7;23;Майкл Карузо;None;Nissan Altima;4;1'55.9745;0.4968;0.0778;164.612
8;230;Уилл Дэвисон;None;Ford Falcon FG X;2;1'55.9877;0.5100;0.0132;164.593
9;17;Скотт Маклафлин;None;Ford Falcon FG X;2;1'55.9927;0.5150;0.0050;164.586
10;99;Антон де Паскуале;None;Holden Commodore ZB;4;1'55.9948;0.5171;0.0021;164.583
11;33;Гарт Тандер;None;Holden Commodore ZB;2;1'56.0082;0.5305;0.0134;164.564
12;888;Крэг Лаундес;None;Holden Commodore ZB;2;1'56.1350;0.6573;0.1268;164.384
13;14;Тим Слейд;None;Holden Commodore ZB;2;1'56.1409;0.6632;0.0059;164.376
14;5;Марк Винтерботтом;None;Ford Falcon FG X;2;1'56.2174;0.7397;0.0765;164.268
15;6;Кэмерон Уотерс;None;Ford Falcon FG X;2;1'56.2405;0.7628;0.0231;164.235
16;7;Андре Хаймгартнер;None;Nissan Altima;2;1'56.2950;0.8173;0.0545;164.158
17;15;Рик Келли;None;Nissan Altima;4;1'56.4759;0.9982;0.1809;163.903
18;19;Джек ЛеБрок;None;Holden Commodore ZB;4;1'56.4871;1.0094;0.0112;163.887
19;78;Симона де Сильвестро;None;Nissan Altima;4;1'56.8815;1.4038;0.3944;163.334
20;56;Ричи Стэнэвей;None;Ford Falcon FG X;2;1'57.0245;1.5468;0.1430;163.135
21;21;Тим Бланкард;None;Holden Commodore ZB;4;1'57.2643;1.7866;0.2398;162.801
22;35;Тодд Хазелвуд;None;Ford Falcon FG X;4;1'57.3489;1.8712;0.0846;162.684
23;34;Джеймс Голдинг;None;Holden Commodore ZB;4;1'57.6624;2.1847;0.3135;162.250
24;18;Ли Холдсуорт;None;Holden Commodore ZB;4;1'58.4218;2.9441;0.7594;161.210
25;25;Джеймс Кортни;None;Holden Commodore ZB;4;2'15.2033;19.7256;16.7815;141.200
26;97;Шейн ван Гисберген;None;Holden Commodore ZB;3;None;None;None;None
