Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;55;Час Мостер;None;Ford Falcon FG X;2;1'57.1082;None;None;163.018
2;17;Скотт Маклафлин;None;Ford Falcon FG X;2;1'57.2065;0.0983;0.0983;162.881
3;1;Джейми Уинкап;None;Holden Commodore ZB;2;1'57.2264;0.1182;0.0199;162.854
4;8;Ник Перкат;None;Holden Commodore ZB;2;1'57.2559;0.1477;0.0295;162.813
5;9;Дэвид Рейнольдс;None;Holden Commodore ZB;2;1'57.2694;0.1612;0.0135;162.794
6;2;Скотт Пай;None;Holden Commodore ZB;2;1'57.6482;0.5400;0.3788;162.270
7;12;Фабиан Култхард;None;Ford Falcon FG X;2;1'57.6785;0.5703;0.0303;162.228
8;23;Майкл Карузо;None;Nissan Altima;3;1'57.8447;0.7365;0.1662;161.999
9;7;Андре Хаймгартнер;None;Nissan Altima;2;1'58.1126;1.0044;0.2679;161.632
10;6;Кэмерон Уотерс;None;Ford Falcon FG X;2;1'58.1489;1.0407;0.0363;161.582
11;33;Гарт Тандер;None;Holden Commodore ZB;3;1'58.1694;1.0612;0.0205;161.554
12;888;Крэг Лаундес;None;Holden Commodore ZB;2;1'58.2051;1.0969;0.0357;161.505
13;5;Марк Винтерботтом;None;Ford Falcon FG X;2;1'58.2148;1.1066;0.0097;161.492
14;14;Тим Слейд;None;Holden Commodore ZB;3;1'58.3096;1.2014;0.0948;161.363
15;97;Шейн ван Гисберген;None;Holden Commodore ZB;4;1'58.3462;1.2380;0.0366;161.313
16;230;Уилл Дэвисон;None;Ford Falcon FG X;2;1'58.4264;1.3182;0.0802;161.203
17;35;Тодд Хазелвуд;None;Ford Falcon FG X;3;1'58.5058;1.3976;0.0794;161.095
18;34;Джеймс Голдинг;None;Holden Commodore ZB;3;1'58.5349;1.4267;0.0291;161.056
19;78;Симона де Сильвестро;None;Nissan Altima;3;1'58.6855;1.5773;0.1506;160.851
20;99;Антон де Паскуале;None;Holden Commodore ZB;2;1'58.7213;1.6131;0.0358;160.803
21;56;Ричи Стэнэвей;None;Ford Falcon FG X;4;1'58.7359;1.6277;0.0146;160.783
22;19;Джек ЛеБрок;None;Holden Commodore ZB;2;1'59.0419;1.9337;0.3060;160.370
23;21;Тим Бланкард;None;Holden Commodore ZB;3;1'59.1089;2.0007;0.0670;160.280
24;18;Ли Холдсуорт;None;Holden Commodore ZB;6;2'00.1728;3.0646;1.0639;158.861
25;25;Джеймс Кортни;None;Holden Commodore ZB;1;2'12.4799;15.3717;12.3071;144.103
26;15;Рик Келли;None;Nissan Altima;1;2'14.6417;17.5335;2.1618;141.789
