Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;55;Час Мостер;None;Ford Falcon FG-X;15;1'29.5747;None;None;178.644
2;97;Шейн ван Гисберген;None;Holden Commodore VF;16;1'29.8173;0.2426;0.2426;178.161
3;17;Скотт Маклафлин;None;Ford Falcon FG-X;14;1'29.9165;0.3418;0.0992;177.965
4;23;Майкл Карузо;None;Nissan Altima;15;1'30.1669;0.5922;0.2504;177.470
5;6;Кэмерон Уотерс;None;Ford Falcon FG-X;16;1'30.1680;0.5933;0.0011;177.468
6;5;Марк Винтерботтом;None;Ford Falcon FG-X;15;1'30.1712;0.5965;0.0032;177.462
7;12;Фабиан Култхард;None;Ford Falcon FG-X;16;1'30.3006;0.7259;0.1294;177.208
8;18;Ли Холдсуорт;None;Holden Commodore VF;19;1'30.3052;0.7305;0.0046;177.199
9;88;Джейми Уинкап;None;Holden Commodore VF;13;1'30.3383;0.7636;0.0331;177.134
10;9;Дэвид Рейнольдс;None;Holden Commodore VF;14;1'30.3989;0.8242;0.0606;177.015
11;56;Джейсон Брайт;None;Ford Falcon FG-X;15;1'30.5421;0.9674;0.1432;176.735
12;22;Джеймс Кортни;None;Holden Commodore VF;14;1'30.5778;1.0031;0.0357;176.665
13;19;Уилл Дэвисон;None;Holden Commodore VF;15;1'30.6123;1.0376;0.0345;176.598
14;15;Рик Келли;None;Nissan Altima;13;1'30.6407;1.0660;0.0284;176.543
15;14;Тим Слейд;None;Holden Commodore VF;17;1'30.6529;1.0782;0.0122;176.519
16;2;Скотт Пай;None;Holden Commodore VF;15;1'30.8108;1.2361;0.1579;176.212
17;7;Тодд Келли;None;Nissan Altima;11;1'30.8375;1.2628;0.0267;176.160
18;8;Ник Перкат;None;Holden Commodore VF;16;1'30.9286;1.3539;0.0911;175.984
19;34;Джеймс Моффат;None;Holden Commodore VF;17;1'30.9344;1.3597;0.0058;175.973
20;33;Гарт Тандер;None;Holden Commodore VF;16;1'30.9792;1.4045;0.0448;175.886
21;99;Дейл Вуд;None;Holden Commodore VF;13;1'31.1393;1.5646;0.1601;175.577
22;78;Симона де Сильвестро;None;Nissan Altima;14;1'31.8139;2.2392;0.6746;174.287
23;21;Тим Бланкард;None;Holden Commodore VF;13;1'31.9628;2.3881;0.1489;174.005
24;3;Таз Дуглас;None;Holden Commodore VF;17;1'32.0605;2.4858;0.0977;173.820
25;62;Алекс Рулло;None;Holden Commodore VF;16;1'32.4258;2.8511;0.3653;173.133
