Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Falcon FG-X;4;1'31.2142;None;None;175.433
2;12;Фабиан Култхард;None;Ford Falcon FG-X;4;1'31.8980;0.6838;0.6838;174.127
3;55;Час Мостер;None;Ford Falcon FG-X;32;1'31.9690;0.7548;0.0710;173.993
4;88;Джейми Уинкап;None;Holden Commodore VF;4;1'32.1345;0.9203;0.1655;173.680
5;5;Марк Винтерботтом;None;Ford Falcon FG-X;32;1'32.1813;0.9671;0.0468;173.592
6;22;Джеймс Кортни;None;Holden Commodore VF;31;1'32.1842;0.9700;0.0029;173.587
7;9;Дэвид Рейнольдс;None;Holden Commodore VF;32;1'32.2342;1.0200;0.0500;173.493
8;888;Крэг Лаундес;None;Holden Commodore VF;4;1'32.2567;1.0425;0.0225;173.450
9;23;Майкл Карузо;None;Nissan Altima;6;1'32.3767;1.1625;0.1200;173.225
10;14;Тим Слейд;None;Holden Commodore VF;31;1'32.4987;1.2845;0.1220;172.997
11;15;Рик Келли;None;Nissan Altima;6;1'32.5690;1.3548;0.0703;172.865
12;34;Джеймс Моффат;None;Holden Commodore VF;31;1'32.6130;1.3988;0.0440;172.783
13;8;Ник Перкат;None;Holden Commodore VF;31;1'32.6335;1.4193;0.0205;172.745
14;33;Гарт Тандер;None;Holden Commodore VF;31;1'32.7402;1.5260;0.1067;172.546
15;18;Ли Холдсуорт;None;Holden Commodore VF;32;1'32.8135;1.5993;0.0733;172.410
16;56;Джейсон Брайт;None;Ford Falcon FG-X;27;1'32.9160;1.7018;0.1025;172.220
17;7;Тодд Келли;None;Nissan Altima;5;1'32.9257;1.7115;0.0097;172.202
18;6;Кэмерон Уотерс;None;Ford Falcon FG-X;5;1'32.9521;1.7379;0.0264;172.153
19;97;Шейн ван Гисберген;None;Holden Commodore VF;7;1'32.9773;1.7631;0.0252;172.106
20;21;Тим Бланкард;None;Holden Commodore VF;7;1'33.3003;2.0861;0.3230;171.510
21;2;Скотт Пай;None;Holden Commodore VF;6;1'33.3713;2.1571;0.0710;171.380
22;99;Дейл Вуд;None;Holden Commodore VF;31;1'33.3773;2.1631;0.0060;171.369
23;62;Алекс Рулло;None;Holden Commodore VF;33;1'33.5694;2.3552;0.1921;171.017
24;78;Симона де Сильвестро;None;Nissan Altima;10;1'33.6383;2.4241;0.0689;170.891
25;3;Таз Дуглас;None;Holden Commodore VF;9;1'33.6445;2.4303;0.0062;170.880
