Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Falcon FG-X;8;1'29.3632;None;None;179.066
2;12;Фабиан Култхард;None;Ford Falcon FG-X;7;1'29.4820;0.1188;0.1188;178.829
3;97;Шейн ван Гисберген;None;Holden Commodore VF;8;1'29.6445;0.2813;0.1625;178.505
4;5;Марк Винтерботтом;None;Ford Falcon FG-X;8;1'29.7708;0.4076;0.1263;178.253
5;55;Час Мостер;None;Ford Falcon FG-X;7;1'29.8323;0.4691;0.0615;178.131
6;88;Джейми Уинкап;None;Holden Commodore VF;8;1'29.8524;0.4892;0.0201;178.092
7;6;Кэмерон Уотерс;None;Ford Falcon FG-X;8;1'30.0147;0.6515;0.1623;177.770
8;9;Дэвид Рейнольдс;None;Holden Commodore VF;9;1'30.1000;0.7368;0.0853;177.602
9;22;Джеймс Кортни;None;Holden Commodore VF;9;1'30.1139;0.7507;0.0139;177.575
10;14;Тим Слейд;None;Holden Commodore VF;9;1'30.1432;0.7800;0.0293;177.517
11;15;Рик Келли;None;Nissan Altima;9;1'30.2552;0.8920;0.1120;177.297
12;18;Ли Холдсуорт;None;Holden Commodore VF;9;1'30.3193;0.9561;0.0641;177.171
13;2;Скотт Пай;None;Holden Commodore VF;9;1'30.3893;1.0261;0.0700;177.034
14;7;Тодд Келли;None;Nissan Altima;8;1'30.3913;1.0281;0.0020;177.030
15;888;Крэг Лаундес;None;Holden Commodore VF;8;1'30.4005;1.0373;0.0092;177.012
16;34;Джеймс Моффат;None;Holden Commodore VF;10;1'30.4268;1.0636;0.0263;176.960
17;19;Уилл Дэвисон;None;Holden Commodore VF;7;1'30.4962;1.1330;0.0694;176.825
18;23;Майкл Карузо;None;Nissan Altima;9;1'30.5271;1.1639;0.0309;176.764
19;8;Ник Перкат;None;Holden Commodore VF;9;1'30.5400;1.1768;0.0129;176.739
20;33;Гарт Тандер;None;Holden Commodore VF;9;1'30.5516;1.1884;0.0116;176.716
21;56;Джейсон Брайт;None;Ford Falcon FG-X;8;1'30.5728;1.2096;0.0212;176.675
22;99;Дейл Вуд;None;Holden Commodore VF;8;1'30.5878;1.2246;0.0150;176.646
23;78;Симона де Сильвестро;None;Nissan Altima;10;1'30.8237;1.4605;0.2359;176.187
24;21;Тим Бланкард;None;Holden Commodore VF;7;1'31.0498;1.6866;0.2261;175.749
25;62;Алекс Рулло;None;Holden Commodore VF;9;1'31.8221;2.4589;0.7723;174.271
26;3;Таз Дуглас;None;Holden Commodore VF;8;1'32.1311;2.7679;0.3090;173.687
