Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;151;2'06.2663;None;None;177.139
2;25;Час Мостер Фабиан Култхард;None;Holden Commodore ZB;152;2'06.3576;0.0913;0.0913;177.011
3;6;Кэмерон Уотерс Джеймс Моффат;None;Ford Mustang GT;151;2'06.6344;0.3681;0.2768;176.624
4;88;Broc Feeney Джейми Уинкап;None;Holden Commodore ZB;126;2'07.0396;0.7733;0.4052;176.061
5;99;Brodie Kostecki Дэвид Расселл;None;Holden Commodore ZB;150;2'07.0770;0.8107;0.0374;176.009
6;10;Ли Холдсуорт Matthew Payne;None;Ford Mustang GT;151;2'07.2597;0.9934;0.1827;175.757
7;2;Ник Перкат Уоррен Лафф;None;Holden Commodore ZB;64;2'07.3428;1.0765;0.0831;175.642
8;31;Джеймс Голдинг Dylan O'Keeffe;None;Holden Commodore ZB;125;2'07.4222;1.1559;0.0794;175.532
9;17;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;102;2'07.4353;1.1690;0.0131;175.514
10;3;Тим Слейд Тим Бланкард;None;Ford Mustang GT;149;2'07.4517;1.1854;0.0164;175.492
11;888;Крэг Лаундес Declan Fraser;None;Holden Commodore ZB;151;2'07.5321;1.2658;0.0804;175.381
12;18;Марк Винтерботтом Майкл Карузо;None;Holden Commodore ZB;64;2'07.5347;1.2684;0.0026;175.378
13;100;Антон де Паскуале Тони Д'Альберто;None;Ford Mustang GT;63;2'07.5434;1.2771;0.0087;175.366
14;9;Уилл Браун Джек Перкинс;None;Holden Commodore ZB;117;2'07.5601;1.2938;0.0167;175.343
15;51;Ричи Стэнэвей Грег Мерфи;None;Holden Commodore ZB;126;2'07.6497;1.3834;0.0896;175.220
16;20;Скотт Пай Tyler Everingham;None;Holden Commodore ZB;125;2'07.7208;1.4545;0.0711;175.122
17;14;Брайс Фуллвуд Дин Фьоре;None;Holden Commodore ZB;151;2'07.7736;1.5073;0.0528;175.050
18;96;Маколи Джонс Jordan Boys;None;Holden Commodore ZB;153;2'07.7746;1.5083;0.0010;175.048
19;56;Джейк Костеки Курт Костеки;None;Ford Mustang GT;126;2'08.1603;1.8940;0.3857;174.522
20;22;Крис Питер Cameron Hill;None;Holden Commodore ZB;129;2'08.1985;1.9322;0.0382;174.470
21;35;Тодд Хазелвуд Jayden Ojeda;None;Holden Commodore ZB;105;2'08.2190;1.9527;0.0205;174.442
22;34;Джек ЛеБрок Аарон Сетон;None;Holden Commodore ZB;150;2'08.2479;1.9816;0.0289;174.402
23;118;Мэтт Чагда Jaylyn Robotham;None;Holden Commodore ZB;126;2'08.5051;2.2388;0.2572;174.053
24;4;Джек Смит Джексон Эванс;None;Holden Commodore ZB;128;2'08.8310;2.5647;0.3259;173.613
25;26;Дэвид Рейнольдс Мэтт Кэмпбелл;None;Ford Mustang GT;4;4'09.7899;2'03.5236;2'00.9589;89.542
26;8;Андре Хаймгартнер Дейл Вуд;None;Holden Commodore ZB;4;4'10.4107;2'04.1444;0.6208;89.320
27;5;Джеймс Кортни Зейн Годдард;None;Ford Mustang GT;4;4'13.1534;2'06.8871;2.7427;88.352
