Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;16;2'04.3691;None;None;179.842
2;31;Джеймс Голдинг Dylan O'Keeffe;None;Holden Commodore ZB;17;2'04.3850;0.0159;0.0159;179.819
3;8;Андре Хаймгартнер Дейл Вуд;None;Holden Commodore ZB;19;2'04.6504;0.2813;0.2654;179.436
4;26;Дэвид Рейнольдс Мэтт Кэмпбелл;None;Ford Mustang GT;15;2'05.2410;0.8719;0.5906;178.590
5;2;Ник Перкат Уоррен Лафф;None;Holden Commodore ZB;18;2'05.2473;0.8782;0.0063;178.581
6;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;20;2'05.3245;0.9554;0.0772;178.471
7;88;Broc Feeney Джейми Уинкап;None;Holden Commodore ZB;21;2'05.3484;0.9793;0.0239;178.437
8;100;Антон де Паскуале Тони Д'Альберто;None;Ford Mustang GT;15;2'05.4765;1.1074;0.1281;178.254
9;25;Час Мостер Фабиан Култхард;None;Holden Commodore ZB;18;2'05.4806;1.1115;0.0041;178.249
10;10;Ли Холдсуорт Matthew Payne;None;Ford Mustang GT;16;2'05.4885;1.1194;0.0079;178.237
11;99;Brodie Kostecki Дэвид Расселл;None;Holden Commodore ZB;21;2'05.5156;1.1465;0.0271;178.199
12;20;Скотт Пай Tyler Everingham;None;Holden Commodore ZB;21;2'05.5618;1.1927;0.0462;178.133
13;6;Кэмерон Уотерс Джеймс Моффат;None;Ford Mustang GT;16;2'05.6038;1.2347;0.0420;178.074
14;3;Тим Слейд Тим Бланкард;None;Ford Mustang GT;18;2'05.8726;1.5035;0.2688;177.693
15;14;Брайс Фуллвуд Дин Фьоре;None;Holden Commodore ZB;20;2'05.8957;1.5266;0.0231;177.661
16;96;Маколи Джонс Jordan Boys;None;Holden Commodore ZB;18;2'05.9779;1.6088;0.0822;177.545
17;18;Марк Винтерботтом Майкл Карузо;None;Holden Commodore ZB;18;2'06.1370;1.7679;0.1591;177.321
18;5;Джеймс Кортни Зейн Годдард;None;Ford Mustang GT;18;2'06.2031;1.8340;0.0661;177.228
19;888;Крэг Лаундес Declan Fraser;None;Holden Commodore ZB;19;2'06.2512;1.8821;0.0481;177.161
20;35;Тодд Хазелвуд Jayden Ojeda;None;Holden Commodore ZB;19;2'06.4101;2.0410;0.1589;176.938
21;9;Уилл Браун Джек Перкинс;None;Holden Commodore ZB;20;2'06.8893;2.5202;0.4792;176.270
22;34;Джек ЛеБрок Аарон Сетон;None;Holden Commodore ZB;15;2'06.9098;2.5407;0.0205;176.241
23;22;Крис Питер Cameron Hill;None;Holden Commodore ZB;18;2'07.0258;2.6567;0.1160;176.080
24;56;Джейк Костеки Курт Костеки;None;Ford Mustang GT;16;2'07.1247;2.7556;0.0989;175.943
25;4;Джек Смит Джексон Эванс;None;Holden Commodore ZB;13;2'07.2747;2.9056;0.1500;175.736
26;118;Мэтт Чагда Jaylyn Robotham;None;Holden Commodore ZB;18;2'07.7602;3.3911;0.4855;175.068
27;55;Томас Рэндл Zak Best;None;Ford Mustang GT;13;2'08.0080;3.6389;0.2478;174.729
28;51;Ричи Стэнэвей Грег Мерфи;None;Holden Commodore ZB;13;2'08.2740;3.9049;0.2660;174.367
