Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;24;2'04.2077;None;None;180.075
2;6;Кэмерон Уотерс Джеймс Моффат;None;Ford Mustang GT;20;2'04.4070;0.1993;0.1993;179.787
3;99;Brodie Kostecki Дэвид Расселл;None;Holden Commodore ZB;20;2'04.5083;0.3006;0.1013;179.641
4;3;Тим Слейд Тим Бланкард;None;Ford Mustang GT;19;2'04.5916;0.3839;0.0833;179.520
5;25;Час Мостер Фабиан Култхард;None;Holden Commodore ZB;19;2'04.6170;0.4093;0.0254;179.484
6;9;Уилл Браун Джек Перкинс;None;Holden Commodore ZB;20;2'04.8906;0.6829;0.2736;179.091
7;8;Андре Хаймгартнер Дейл Вуд;None;Holden Commodore ZB;18;2'04.9542;0.7465;0.0636;178.999
8;100;Антон де Паскуале Тони Д'Альберто;None;Ford Mustang GT;20;2'04.9714;0.7637;0.0172;178.975
9;55;Томас Рэндл Zak Best;None;Ford Mustang GT;22;2'05.0096;0.8019;0.0382;178.920
10;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;20;2'05.0371;0.8294;0.0275;178.881
11;2;Ник Перкат Уоррен Лафф;None;Holden Commodore ZB;21;2'05.0463;0.8386;0.0092;178.868
12;26;Дэвид Рейнольдс Мэтт Кэмпбелл;None;Ford Mustang GT;17;2'05.0535;0.8458;0.0072;178.857
13;5;Джеймс Кортни Зейн Годдард;None;Ford Mustang GT;20;2'05.0998;0.8921;0.0463;178.791
14;888;Крэг Лаундес Declan Fraser;None;Holden Commodore ZB;22;2'05.3262;1.1185;0.2264;178.468
15;35;Тодд Хазелвуд Jayden Ojeda;None;Holden Commodore ZB;20;2'05.3739;1.1662;0.0477;178.400
16;14;Брайс Фуллвуд Дин Фьоре;None;Holden Commodore ZB;22;2'05.4100;1.2023;0.0361;178.349
17;88;Broc Feeney Джейми Уинкап;None;Holden Commodore ZB;20;2'05.4520;1.2443;0.0420;178.289
18;10;Ли Холдсуорт Matthew Payne;None;Ford Mustang GT;23;2'05.4666;1.2589;0.0146;178.268
19;56;Джейк Костеки Курт Костеки;None;Ford Mustang GT;21;2'05.5918;1.3841;0.1252;178.091
20;20;Скотт Пай Tyler Everingham;None;Holden Commodore ZB;17;2'05.5995;1.3918;0.0077;178.080
21;31;Джеймс Голдинг Dylan O'Keeffe;None;Holden Commodore ZB;21;2'05.7797;1.5720;0.1802;177.825
22;18;Марк Винтерботтом Майкл Карузо;None;Holden Commodore ZB;15;2'05.8353;1.6276;0.0556;177.746
23;96;Маколи Джонс Jordan Boys;None;Holden Commodore ZB;19;2'06.0131;1.8054;0.1778;177.495
24;22;Крис Питер Cameron Hill;None;Holden Commodore ZB;21;2'06.1114;1.9037;0.0983;177.357
25;34;Джек ЛеБрок Аарон Сетон;None;Holden Commodore ZB;20;2'06.5400;2.3323;0.4286;176.756
26;118;Мэтт Чагда Jaylyn Robotham;None;Holden Commodore ZB;22;2'06.7102;2.5025;0.1702;176.519
27;4;Джек Смит Джексон Эванс;None;Holden Commodore ZB;21;2'07.0020;2.7943;0.2918;176.113
28;51;Ричи Стэнэвей Грег Мерфи;None;Holden Commodore ZB;12;2'07.1515;2.9438;0.1495;175.906
