Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;8;Андре Хаймгартнер Дейл Вуд;None;Holden Commodore ZB;18;2'26.2221;None;None;152.964
2;25;Час Мостер Фабиан Култхард;None;Holden Commodore ZB;16;2'26.2871;0.0650;0.0650;152.896
3;96;Маколи Джонс Jordan Boys;None;Holden Commodore ZB;17;2'26.2932;0.0711;0.0061;152.890
4;888;Крэг Лаундес Declan Fraser;None;Holden Commodore ZB;19;2'26.3384;0.1163;0.0452;152.842
5;26;Дэвид Рейнольдс Мэтт Кэмпбелл;None;Ford Mustang GT;13;2'26.5158;0.2937;0.1774;152.657
6;2;Ник Перкат Уоррен Лафф;None;Holden Commodore ZB;17;2'26.7362;0.5141;0.2204;152.428
7;6;Кэмерон Уотерс Джеймс Моффат;None;Ford Mustang GT;19;2'26.9894;0.7673;0.2532;152.166
8;31;Джеймс Голдинг Dylan O'Keeffe;None;Holden Commodore ZB;19;2'27.1381;0.9160;0.1487;152.012
9;5;Джеймс Кортни Зейн Годдард;None;Ford Mustang GT;18;2'27.1640;0.9419;0.0259;151.985
10;88;Broc Feeney Джейми Уинкап;None;Holden Commodore ZB;5;2'27.2668;1.0447;0.1028;151.879
11;99;Brodie Kostecki Дэвид Расселл;None;Holden Commodore ZB;9;2'27.4674;1.2453;0.2006;151.672
12;17;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;18;2'27.4723;1.2502;0.0049;151.667
13;35;Тодд Хазелвуд Jayden Ojeda;None;Holden Commodore ZB;19;2'27.5829;1.3608;0.1106;151.554
14;9;Уилл Браун Джек Перкинс;None;Holden Commodore ZB;17;2'27.6057;1.3836;0.0228;151.530
15;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;16;2'27.6544;1.4323;0.0487;151.480
16;3;Тим Слейд Тим Бланкард;None;Ford Mustang GT;15;2'27.7572;1.5351;0.1028;151.375
17;56;Джейк Костеки Курт Костеки;None;Ford Mustang GT;17;2'27.8823;1.6602;0.1251;151.247
18;100;Антон де Паскуале Тони Д'Альберто;None;Ford Mustang GT;15;2'27.9264;1.7043;0.0441;151.202
19;18;Марк Винтерботтом Майкл Карузо;None;Holden Commodore ZB;13;2'27.9285;1.7064;0.0021;151.200
20;34;Джек ЛеБрок Аарон Сетон;None;Holden Commodore ZB;8;2'28.2869;2.0648;0.3584;150.834
21;51;Ричи Стэнэвей Грег Мерфи;None;Holden Commodore ZB;15;2'28.3379;2.1158;0.0510;150.782
22;4;Джек Смит Джексон Эванс;None;Holden Commodore ZB;17;2'28.6251;2.4030;0.2872;150.491
23;118;Мэтт Чагда Jaylyn Robotham;None;Holden Commodore ZB;18;2'28.7183;2.4962;0.0932;150.397
24;22;Крис Питер Cameron Hill;None;Holden Commodore ZB;17;2'28.8027;2.5806;0.0844;150.311
25;20;Скотт Пай Tyler Everingham;None;Holden Commodore ZB;17;2'29.0278;2.8057;0.2251;150.084
26;14;Брайс Фуллвуд Дин Фьоре;None;Holden Commodore ZB;16;2'29.1196;2.8975;0.0918;149.992
27;10;Ли Холдсуорт Matthew Payne;None;Ford Mustang GT;15;2'29.1658;2.9437;0.0462;149.945
28;55;Томас Рэндл Zak Best;None;Ford Mustang GT;7;2'32.2925;6.0704;3.1267;146.867
