Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;16;2'04.1359;None;None;180.179
2;99;Brodie Kostecki Дэвид Расселл;None;Holden Commodore ZB;20;2'04.2379;0.1020;0.1020;180.032
3;88;Broc Feeney Джейми Уинкап;None;Holden Commodore ZB;19;2'04.4477;0.3118;0.2098;179.728
4;96;Маколи Джонс Jordan Boys;None;Holden Commodore ZB;19;2'04.6934;0.5575;0.2457;179.374
5;26;Дэвид Рейнольдс Мэтт Кэмпбелл;None;Ford Mustang GT;19;2'04.7002;0.5643;0.0068;179.364
6;5;Джеймс Кортни Зейн Годдард;None;Ford Mustang GT;20;2'04.7182;0.5823;0.0180;179.338
7;55;Томас Рэндл Zak Best;None;Ford Mustang GT;15;2'05.0448;0.9089;0.3266;178.870
8;25;Час Мостер Фабиан Култхард;None;Holden Commodore ZB;19;2'05.0806;0.9447;0.0358;178.819
9;34;Джек ЛеБрок Аарон Сетон;None;Holden Commodore ZB;20;2'05.0939;0.9580;0.0133;178.800
10;6;Кэмерон Уотерс Джеймс Моффат;None;Ford Mustang GT;18;2'05.1073;0.9714;0.0134;178.780
11;35;Тодд Хазелвуд Jayden Ojeda;None;Holden Commodore ZB;22;2'05.2239;1.0880;0.1166;178.614
12;20;Скотт Пай Tyler Everingham;None;Holden Commodore ZB;19;2'05.2801;1.1442;0.0562;178.534
13;17;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;21;2'05.3144;1.1785;0.0343;178.485
14;14;Брайс Фуллвуд Дин Фьоре;None;Holden Commodore ZB;20;2'05.4669;1.3310;0.1525;178.268
15;10;Ли Холдсуорт Matthew Payne;None;Ford Mustang GT;19;2'05.5160;1.3801;0.0491;178.198
16;8;Андре Хаймгартнер Дейл Вуд;None;Holden Commodore ZB;20;2'05.5543;1.4184;0.0383;178.144
17;3;Тим Слейд Тим Бланкард;None;Ford Mustang GT;16;2'05.5672;1.4313;0.0129;178.126
18;9;Уилл Браун Джек Перкинс;None;Holden Commodore ZB;17;2'05.6495;1.5136;0.0823;178.009
19;31;Джеймс Голдинг Dylan O'Keeffe;None;Holden Commodore ZB;21;2'05.6562;1.5203;0.0067;177.999
20;22;Крис Питер Cameron Hill;None;Holden Commodore ZB;16;2'05.7419;1.6060;0.0857;177.878
21;888;Крэг Лаундес Declan Fraser;None;Holden Commodore ZB;20;2'05.7700;1.6341;0.0281;177.838
22;51;Ричи Стэнэвей Грег Мерфи;None;Holden Commodore ZB;19;2'05.8716;1.7357;0.1016;177.695
23;100;Антон де Паскуале Тони Д'Альберто;None;Ford Mustang GT;21;2'06.0331;1.8972;0.1615;177.467
24;2;Ник Перкат Уоррен Лафф;None;Holden Commodore ZB;18;2'06.2168;2.0809;0.1837;177.209
25;18;Марк Винтерботтом Майкл Карузо;None;Holden Commodore ZB;20;2'06.3156;2.1797;0.0988;177.070
26;56;Джейк Костеки Курт Костеки;None;Ford Mustang GT;17;2'06.3412;2.2053;0.0256;177.034
27;118;Мэтт Чагда Jaylyn Robotham;None;Holden Commodore ZB;18;2'06.3437;2.2078;0.0025;177.031
28;4;Джек Смит Джексон Эванс;None;Holden Commodore ZB;21;2'06.8208;2.6849;0.4771;176.365
