Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап;None;Holden Commodore ZB;2;1'48.2086;None;None;164.681
2;97;Шейн ван Гисберген;None;Holden Commodore ZB;2;1'48.5212;0.3126;0.3126;164.207
3;14;Тим Слейд;None;Holden Commodore ZB;4;1'48.5501;0.3415;0.0289;164.163
4;8;Ник Перкат;None;Holden Commodore ZB;4;1'48.5553;0.3467;0.0052;164.155
5;18;Марк Винтерботтом;None;Holden Commodore ZB;4;1'48.6370;0.4284;0.0817;164.032
6;22;Джеймс Кортни;None;Holden Commodore ZB;4;1'48.6411;0.4325;0.0041;164.026
7;3;Гарри Джекобсон;None;Nissan Altima;4;1'48.8704;0.6618;0.2293;163.680
8;15;Рик Келли;None;Nissan Altima;4;1'48.8801;0.6715;0.0097;163.666
9;34;Джеймс Голдинг;None;Holden Commodore ZB;4;1'48.9873;0.7787;0.1072;163.505
10;2;Скотт Пай;None;Holden Commodore ZB;4;1'49.0589;0.8503;0.0716;163.397
11;66;Томас Рэндл;None;Ford Mustang GT;4;1'49.0711;0.8625;0.0122;163.379
12;35;Тодд Хазелвуд;None;Holden Commodore ZB;4;1'49.3625;1.1539;0.2914;162.944
13;4;Джек Смит;None;Holden Commodore ZB;4;1'49.4952;1.2866;0.1327;162.746
14;19;Джек ЛеБрок;None;Holden Commodore ZB;4;1'49.5306;1.3220;0.0354;162.694
15;33;Ричи Стэнэвей;None;Holden Commodore ZB;4;1'49.5531;1.3445;0.0225;162.660
16;21;Маколи Джонс;None;Holden Commodore ZB;4;1'49.6414;1.4328;0.0883;162.529
