Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;3;1'47.6204;None;None;165.581
2;23;Уилл Дэвисон;None;Ford Mustang GT;4;1'47.7291;0.1087;0.1087;165.414
3;55;Час Мостер;None;Ford Mustang GT;4;1'47.7416;0.1212;0.0125;165.395
4;6;Кэмерон Уотерс;None;Ford Mustang GT;4;1'48.0886;0.4682;0.3470;164.864
5;8;Ник Перкат;None;Holden Commodore ZB;6;1'48.2945;0.6741;0.2059;164.551
6;5;Ли Холдсуорт;None;Ford Mustang GT;4;1'48.3080;0.6876;0.0135;164.530
7;18;Марк Винтерботтом;None;Holden Commodore ZB;7;1'48.3154;0.6950;0.0074;164.519
8;88;Джейми Уинкап;None;Holden Commodore ZB;4;1'48.4201;0.7997;0.1047;164.360
9;99;Антон де Паскуале;None;Holden Commodore ZB;4;1'48.4470;0.8266;0.0269;164.319
10;14;Тим Слейд;None;Holden Commodore ZB;6;1'48.5135;0.8931;0.0665;164.219
11;12;Фабиан Култхард;None;Ford Mustang GT;4;1'48.5303;0.9099;0.0168;164.193
12;7;Андре Хаймгартнер;None;Nissan Altima;4;1'48.5908;0.9704;0.0605;164.102
13;22;Джеймс Кортни;None;Holden Commodore ZB;8;1'48.8412;1.2208;0.2504;163.724
14;78;Симона де Сильвестро;None;Nissan Altima;4;1'48.9721;1.3517;0.1309;163.528
15;9;Дэвид Рейнольдс;None;Holden Commodore ZB;4;1'49.0629;1.4425;0.0908;163.391
16;97;Шейн ван Гисберген;None;Holden Commodore ZB;3;1'49.5133;1.8929;0.4504;162.719
