Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;7;1'47.4959;None;None;165.773
2;23;Уилл Дэвисон;None;Ford Mustang GT;8;1'47.7105;0.2146;0.2146;165.443
3;55;Час Мостер;None;Ford Mustang GT;8;1'47.8427;0.3468;0.1322;165.240
4;88;Джейми Уинкап;None;Holden Commodore ZB;6;1'47.9947;0.4988;0.1520;165.008
5;6;Кэмерон Уотерс;None;Ford Mustang GT;8;1'48.0042;0.5083;0.0095;164.993
6;8;Ник Перкат;None;Holden Commodore ZB;7;1'48.0143;0.5184;0.0101;164.978
7;99;Антон де Паскуале;None;Holden Commodore ZB;8;1'48.1887;0.6928;0.1744;164.712
8;5;Ли Холдсуорт;None;Ford Mustang GT;8;1'48.2030;0.7071;0.0143;164.690
9;18;Марк Винтерботтом;None;Holden Commodore ZB;9;1'48.2238;0.7279;0.0208;164.658
10;14;Тим Слейд;None;Holden Commodore ZB;8;1'48.7996;1.3037;0.5758;163.787
