Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;12;1'49.7988;None;None;162.296
2;14;Тим Слейд;None;Holden Commodore ZB;9;1'50.1581;0.3593;0.3593;161.767
3;5;Ли Холдсуорт;None;Ford Mustang GT;11;1'50.1772;0.3784;0.0191;161.739
4;66;Томас Рэндл;None;Ford Mustang GT;11;1'50.3259;0.5271;0.1487;161.521
5;6;Кэмерон Уотерс;None;Ford Mustang GT;10;1'50.3445;0.5457;0.0186;161.494
6;23;Уилл Дэвисон;None;Ford Mustang GT;10;1'50.4143;0.6155;0.0698;161.392
7;9;Дэвид Рейнольдс;None;Holden Commodore ZB;10;1'50.4907;0.6919;0.0764;161.280
8;21;Маколи Джонс;None;Holden Commodore ZB;9;1'50.5501;0.7513;0.0594;161.193
9;55;Час Мостер;None;Ford Mustang GT;11;1'50.7771;0.9783;0.2270;160.863
10;22;Джеймс Кортни;None;Holden Commodore ZB;9;1'50.8955;1.0967;0.1184;160.691
11;2;Скотт Пай;None;Holden Commodore ZB;11;1'50.9317;1.1329;0.0362;160.639
12;97;Шейн ван Гисберген;None;Holden Commodore ZB;6;1'51.2295;1.4307;0.2978;160.209
13;4;Джек Смит;None;Holden Commodore ZB;10;1'51.2560;1.4572;0.0265;160.171
14;12;Фабиан Култхард;None;Ford Mustang GT;11;1'51.3143;1.5155;0.0583;160.087
15;8;Ник Перкат;None;Holden Commodore ZB;8;1'51.3690;1.5702;0.0547;160.008
16;15;Рик Келли;None;Nissan Altima;10;1'51.4873;1.6885;0.1183;159.838
17;99;Антон де Паскуале;None;Holden Commodore ZB;10;1'51.6481;1.8493;0.1608;159.608
18;78;Симона де Сильвестро;None;Nissan Altima;11;1'51.7151;1.9163;0.0670;159.512
19;88;Джейми Уинкап;None;Holden Commodore ZB;9;1'51.8441;2.0453;0.1290;159.328
20;35;Тодд Хазелвуд;None;Holden Commodore ZB;9;1'51.9622;2.1634;0.1181;159.160
21;18;Марк Винтерботтом;None;Holden Commodore ZB;9;1'51.9758;2.1770;0.0136;159.141
22;7;Андре Хаймгартнер;None;Nissan Altima;10;1'51.9835;2.1847;0.0077;159.130
23;33;Ричи Стэнэвей;None;Holden Commodore ZB;11;1'52.2182;2.4194;0.2347;158.797
24;3;Гарри Джекобсон;None;Nissan Altima;10;1'52.4040;2.6052;0.1858;158.535
25;19;Джек ЛеБрок;None;Holden Commodore ZB;11;1'52.5990;2.8002;0.1950;158.260
26;34;Джеймс Голдинг;None;Holden Commodore ZB;10;1'52.6449;2.8461;0.0459;158.196
