Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;6;Кэмерон Уотерс Ричи Стэнэвей;None;Ford Falcon FG-X;19;22'01.9137;None;None;None
2;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG-X;19;22'02.3343;0.4206;0.4206;None
3;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore VF;19;22'03.3094;1.3957;0.9751;None
4;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;19;22'03.7734;1.8597;0.4640;None
5;55;Час Мостер Steven Owen;None;Ford Falcon FG-X;19;22'07.4565;5.5428;3.6831;None
6;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG/X;19;22'08.7038;6.7901;1.2473;None
7;99;Дейл Вуд Крис Питер;None;Holden Commodore VF;19;22'09.7385;7.8248;1.0347;None
8;33;Гарт Тандер Джеймс Голдинг;None;Holden Commodore VF;19;22'10.5215;8.6078;0.7830;None
9;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG-X;19;22'11.2200;9.3063;0.6985;None
10;8;Ник Перкат Маколи Джонс;None;Holden Commodore VF;19;22'14.0036;12.0899;2.7836;None
11;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;19;22'14.7869;12.8732;0.7833;None
12;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;19;22'15.1023;13.1886;0.3154;None
13;15;Рик Келли Дэвид Уолл;None;Nissan Altima;19;22'17.1742;15.2605;2.0719;None
14;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;19;22'17.5305;15.6168;0.3563;None
15;2;Скотт Пай Уоррен Лафф;None;Holden Commodore VF;19;22'18.3748;16.4611;0.8443;None
16;34;Джеймс Моффат Ричард Маскат;None;Holden Commodore VF;19;22'18.9707;17.0570;0.5959;None
17;75;Тим Слейд Эш Уолш;None;Holden Commodore VF;19;22'19.2890;17.3753;0.3183;None
18;7;Тодд Келли Джек ЛеБрок;None;Nissan Altima;19;22'19.7166;17.8029;0.4276;None
19;97;Шейн ван Гисберген Мэтт Кэмпбелл;None;Holden Commodore VF;19;22'20.6045;18.6908;0.8879;None
20;3;Аарен Рассел Таз Дуглас;None;Holden Commodore VF;19;22'26.7328;24.8191;6.1283;None
21;62;Алекс Рулло Алекс Дэвисон;None;Holden Commodore VF;19;22'31.3867;29.4730;4.6539;None
22;78;Симона де Сильвестро Дэвид Расселл;None;Nissan Altima;19;22'33.4409;31.5272;2.0542;None
23;56;Джейсон Брайт Гарри Джекобсон;None;Ford Falcon FG-X;17;22'55.9012;53.9875;22.4603;None
None;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;5;5'55.1456;None;None;None
