Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG/X;22;1'20.9755;None;None;137.819
2;2;Скотт Пай Уоррен Лафф;None;Holden Commodore VF;16;1'21.2611;0.2856;0.2856;137.335
3;34;Джеймс Моффат Ричард Маскат;None;Holden Commodore VF;19;1'21.4888;0.5133;0.2277;136.951
4;55;Час Мостер Steven Owen;None;Ford Falcon FG-X;18;1'21.4907;0.5152;0.0019;136.948
5;7;Тодд Келли Джек ЛеБрок;None;Nissan Altima;17;1'21.5224;0.5469;0.0317;136.894
6;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;15;1'21.5348;0.5593;0.0124;136.874
7;6;Кэмерон Уотерс Ричи Стэнэвей;None;Ford Falcon FG-X;19;1'21.5774;0.6019;0.0426;136.802
8;15;Рик Келли Дэвид Уолл;None;Nissan Altima;17;1'21.7711;0.7956;0.1937;136.478
9;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG-X;17;1'21.9407;0.9652;0.1696;136.196
10;33;Гарт Тандер Джеймс Голдинг;None;Holden Commodore VF;17;1'22.1204;1.1449;0.1797;135.898
11;56;Джейсон Брайт Гарри Джекобсон;None;Ford Falcon FG-X;17;1'22.1443;1.1688;0.0239;135.858
12;8;Ник Перкат Маколи Джонс;None;Holden Commodore VF;17;1'22.2223;1.2468;0.0780;135.729
13;4;Тим Бланкард Тодд Хазелвуд;None;Holden Commodore VF;13;1'22.3272;1.3517;0.1049;135.556
14;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;16;1'22.4469;1.4714;0.1197;135.359
15;3;Аарен Рассел Таз Дуглас;None;Holden Commodore VF;14;1'22.4652;1.4897;0.0183;135.329
16;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;16;1'22.4805;1.5050;0.0153;135.304
17;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;15;1'22.5393;1.5638;0.0588;135.208
18;78;Симона де Сильвестро Дэвид Расселл;None;Nissan Altima;18;1'22.6925;1.7170;0.1532;134.957
19;99;Дейл Вуд Крис Питер;None;Holden Commodore VF;13;1'22.7033;1.7278;0.0108;134.940
20;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;18;1'22.7989;1.8234;0.0956;134.784
21;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;16;1'22.8920;1.9165;0.0931;134.633
22;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore VF;12;1'23.4263;2.4508;0.5343;133.770
23;97;Шейн ван Гисберген Мэтт Кэмпбелл;None;Holden Commodore VF;17;1'23.5455;2.5700;0.1192;133.579
24;62;Алекс Рулло Алекс Дэвисон;None;Holden Commodore VF;16;1'23.8867;2.9112;0.3412;133.036
25;75;Тим Слейд Эш Уолш;None;Holden Commodore VF;13;1'24.6693;3.6938;0.7826;131.806
26;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG-X;17;1'24.7116;3.7361;0.0423;131.741
