Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;15;Рик Келли Дэвид Уолл;None;Nissan Altima;11;1'20.5047;None;None;138.625
2;33;Гарт Тандер Джеймс Голдинг;None;Holden Commodore VF;15;1'20.7664;0.2617;0.2617;138.176
3;55;Час Мостер Steven Owen;None;Ford Falcon FG-X;15;1'20.8670;0.3623;0.1006;138.004
4;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;13;1'21.1035;0.5988;0.2365;137.601
5;97;Шейн ван Гисберген Мэтт Кэмпбелл;None;Holden Commodore VF;15;1'21.5933;1.0886;0.4898;136.775
6;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;12;1'21.7189;1.2142;0.1256;136.565
7;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;11;1'21.7473;1.2426;0.0284;136.518
8;34;Джеймс Моффат Ричард Маскат;None;Holden Commodore VF;14;1'21.7650;1.2603;0.0177;136.488
9;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG/X;13;1'21.7940;1.2893;0.0290;136.440
10;6;Кэмерон Уотерс Ричи Стэнэвей;None;Ford Falcon FG-X;11;1'21.9162;1.4115;0.1222;136.236
11;2;Скотт Пай Уоррен Лафф;None;Holden Commodore VF;14;1'21.9753;1.4706;0.0591;136.138
12;8;Ник Перкат Маколи Джонс;None;Holden Commodore VF;13;1'22.1283;1.6236;0.1530;135.884
13;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG-X;16;1'22.3691;1.8644;0.2408;135.487
14;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;12;1'22.4227;1.9180;0.0536;135.399
15;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG-X;12;1'22.5472;2.0425;0.1245;135.195
16;78;Симона де Сильвестро Дэвид Расселл;None;Nissan Altima;17;1'22.6217;2.1170;0.0745;135.073
17;75;Тим Слейд Эш Уолш;None;Holden Commodore VF;10;1'22.7339;2.2292;0.1122;134.890
18;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore VF;11;1'22.7930;2.2883;0.0591;134.794
19;3;Аарен Рассел Таз Дуглас;None;Holden Commodore VF;16;1'22.9150;2.4103;0.1220;134.595
20;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;13;1'23.2816;2.7769;0.3666;134.003
21;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;11;1'23.3585;2.8538;0.0769;133.879
22;4;Тим Бланкард Тодд Хазелвуд;None;Holden Commodore VF;13;1'23.5000;2.9953;0.1415;133.652
23;7;Тодд Келли Джек ЛеБрок;None;Nissan Altima;8;1'23.6252;3.1205;0.1252;133.452
24;56;Джейсон Брайт Гарри Джекобсон;None;Ford Falcon FG-X;10;1'23.6954;3.1907;0.0702;133.340
25;99;Дейл Вуд Крис Питер;None;Holden Commodore VF;11;1'23.7723;3.2676;0.0769;133.218
26;62;Алекс Рулло Алекс Дэвисон;None;Holden Commodore VF;11;1'24.9758;4.4711;1.2035;131.331
