Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;11;1'09.6440;None;None;160.243
2;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG-X;12;1'09.7513;0.1073;0.1073;159.997
3;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore VF;7;1'09.7657;0.1217;0.0144;159.963
4;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;10;1'09.8000;0.1560;0.0343;159.885
5;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;10;1'09.8088;0.1648;0.0088;159.865
6;8;Ник Перкат Маколи Джонс;None;Holden Commodore VF;13;1'09.9094;0.2654;0.1006;159.635
7;7;Тодд Келли Джек ЛеБрок;None;Nissan Altima;13;1'09.9178;0.2738;0.0084;159.616
8;2;Скотт Пай Уоррен Лафф;None;Holden Commodore VF;12;1'09.9839;0.3399;0.0661;159.465
9;4;Тим Бланкард Тодд Хазелвуд;None;Holden Commodore VF;15;1'10.0014;0.3574;0.0175;159.425
10;97;Шейн ван Гисберген Мэтт Кэмпбелл;None;Holden Commodore VF;15;1'10.0096;0.3656;0.0082;159.406
11;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;13;1'10.0373;0.3933;0.0277;159.343
12;33;Гарт Тандер Джеймс Голдинг;None;Holden Commodore VF;17;1'10.0625;0.4185;0.0252;159.286
13;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG/X;15;1'10.0750;0.4310;0.0125;159.257
14;75;Тим Слейд Эш Уолш;None;Holden Commodore VF;13;1'10.1028;0.4588;0.0278;159.194
15;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;11;1'10.1517;0.5077;0.0489;159.083
16;56;Джейсон Брайт Гарри Джекобсон;None;Ford Falcon FG-X;15;1'10.1617;0.5177;0.0100;159.061
17;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG-X;19;1'10.1849;0.5409;0.0232;159.008
18;55;Час Мостер Steven Owen;None;Ford Falcon FG-X;15;1'10.2285;0.5845;0.0436;158.909
19;15;Рик Келли Дэвид Уолл;None;Nissan Altima;11;1'10.2664;0.6224;0.0379;158.824
20;6;Кэмерон Уотерс Ричи Стэнэвей;None;Ford Falcon FG-X;12;1'10.3203;0.6763;0.0539;158.702
21;34;Джеймс Моффат Ричард Маскат;None;Holden Commodore VF;16;1'10.3298;0.6858;0.0095;158.680
22;78;Симона де Сильвестро Дэвид Расселл;None;Nissan Altima;14;1'10.3383;0.6943;0.0085;158.661
23;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;11;1'10.4965;0.8525;0.1582;158.305
24;62;Алекс Рулло Алекс Дэвисон;None;Holden Commodore VF;12;1'10.6639;1.0199;0.1674;157.930
25;99;Дейл Вуд Крис Питер;None;Holden Commodore VF;4;1'10.7300;1.0860;0.0661;157.783
26;3;Аарен Рассел Таз Дуглас;None;Holden Commodore VF;14;1'10.8165;1.1725;0.0865;157.590
