Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore VF;12;1'08.5791;None;None;162.731
2;17;Скотт Маклафлин Александр Према;None;Ford Falcon FG-X;11;1'08.5817;0.0026;0.0026;162.725
3;55;Час Мостер Steven Owen;None;Ford Falcon FG-X;12;1'08.5826;0.0035;0.0009;162.723
4;5;Марк Винтерботтом Дин Кэнто;None;Ford Falcon FG-X;13;1'08.6086;0.0295;0.0260;162.661
5;12;Фабиан Култхард Тони Д'Альберто;None;Ford Falcon FG/X;12;1'08.6167;0.0376;0.0081;162.642
6;6;Кэмерон Уотерс Ричи Стэнэвей;None;Ford Falcon FG-X;12;1'08.7745;0.1954;0.1578;162.269
7;88;Джейми Уинкап Пол Дамбрелл;None;Holden Commodore VF;11;1'08.7778;0.1987;0.0033;162.261
8;33;Гарт Тандер Джеймс Голдинг;None;Holden Commodore VF;10;1'08.8104;0.2313;0.0326;162.184
9;8;Ник Перкат Маколи Джонс;None;Holden Commodore VF;13;1'08.8593;0.2802;0.0489;162.069
10;23;Майкл Карузо Дин Фьоре;None;Nissan Altima;12;1'08.8888;0.3097;0.0295;162.000
11;888;Крэг Лаундес Стив Ричардс;None;Holden Commodore VF;13;1'08.8900;0.3109;0.0012;161.997
12;75;Тим Слейд Эш Уолш;None;Holden Commodore VF;13;1'08.8980;0.3189;0.0080;161.978
13;15;Рик Келли Дэвид Уолл;None;Nissan Altima;13;1'08.9105;0.3314;0.0125;161.949
14;18;Ли Холдсуорт Карл Райндлер;None;Holden Commodore VF;13;1'08.9764;0.3973;0.0659;161.794
15;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore VF;10;1'09.1591;0.5800;0.1827;161.367
16;97;Шейн ван Гисберген Мэтт Кэмпбелл;None;Holden Commodore VF;12;1'09.2098;0.6307;0.0507;161.248
17;7;Тодд Келли Джек ЛеБрок;None;Nissan Altima;12;1'09.2389;0.6598;0.0291;161.181
18;99;Дейл Вуд Крис Питер;None;Holden Commodore VF;11;1'09.2691;0.6900;0.0302;161.110
19;19;Уилл Дэвисон Джонатон Уэбб;None;Holden Commodore VF;12;1'09.2872;0.7081;0.0181;161.068
20;56;Джейсон Брайт Гарри Джекобсон;None;Ford Falcon FG-X;12;1'09.2946;0.7155;0.0074;161.051
21;34;Джеймс Моффат Ричард Маскат;None;Holden Commodore VF;14;1'09.3298;0.7507;0.0352;160.969
22;2;Скотт Пай Уоррен Лафф;None;Holden Commodore VF;9;1'09.3560;0.7769;0.0262;160.908
23;4;Тим Бланкард Тодд Хазелвуд;None;Holden Commodore VF;13;1'09.3954;0.8163;0.0394;160.817
24;78;Симона де Сильвестро Дэвид Расселл;None;Nissan Altima;13;1'09.6216;1.0425;0.2262;160.295
25;3;Аарен Рассел Таз Дуглас;None;Holden Commodore VF;10;1'10.1841;1.6050;0.5625;159.010
26;62;Алекс Рулло Алекс Дэвисон;None;Holden Commodore VF;9;1'10.5567;1.9776;0.3726;158.170
