Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин Александр Према;None;Ford Mustang GT;10;1'07.7736;None;None;164.665
2;888;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;5;1'07.9158;0.1422;0.1422;164.321
3;7;Андре Хаймгартнер Брайс Фуллвуд;None;Nissan Altima;13;1'07.9398;0.1662;0.0240;164.263
4;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;10;1'07.9663;0.1927;0.0265;164.199
5;3;Гарри Джекобсон Дин Фьоре;None;Nissan Altima;9;1'08.0405;0.2669;0.0742;164.019
6;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;8;1'08.1605;0.3869;0.1200;163.731
7;55;Час Мостер Джеймс Моффат;None;Ford Mustang GT;10;1'08.2222;0.4486;0.0617;163.583
8;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;10;1'08.2371;0.4635;0.0149;163.547
9;23;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;10;1'08.2399;0.4663;0.0028;163.540
10;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;8;1'08.2420;0.4684;0.0021;163.535
11;5;Ли Холдсуорт Томас Рэндл;None;Ford Mustang GT;11;1'08.2591;0.4855;0.0171;163.494
12;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;10;1'08.2746;0.5010;0.0155;163.457
13;18;Марк Винтерботтом Стив Ричардс;None;Holden Commodore ZB;10;1'08.2838;0.5102;0.0092;163.435
14;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;11;1'08.2891;0.5155;0.0053;163.422
15;6;Кэмерон Уотерс Майкл Карузо;None;Ford Mustang GT;10;1'08.3523;0.5787;0.0632;163.271
16;35;Тодд Хазелвуд Джек Смит;None;Holden Commodore ZB;10;1'08.3859;0.6123;0.0336;163.191
17;15;Рик Келли Дейл Вуд;None;Nissan Altima;14;1'08.4149;0.6413;0.0290;163.122
18;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;9;1'08.4323;0.6587;0.0174;163.080
19;33;Ричи Стэнэвей Крис Питер;None;Holden Commodore ZB;10;1'08.5788;0.8052;0.1465;162.732
20;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;12;1'08.6178;0.8442;0.0390;162.640
21;8;Ник Перкат Тим Бланкард;None;Holden Commodore ZB;10;1'08.6393;0.8657;0.0215;162.589
22;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;4;1'08.6841;0.9105;0.0448;162.483
23;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;11;1'08.7144;0.9408;0.0303;162.411
24;56;Brodie Kostecki Джейк Костеки;None;Holden Commodore ZB;8;1'08.8400;1.0664;0.1256;162.115
25;21;Маколи Джонс Дин Кэнто;None;Holden Commodore ZB;10;1'08.8807;1.1071;0.0407;162.019
