Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;7;Андре Хаймгартнер Брайс Фуллвуд;None;Nissan Altima;2;1'08.8526;None;None;162.085
2;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;4;1'08.8574;0.0048;0.0048;162.074
3;55;Час Мостер Джеймс Моффат;None;Ford Mustang GT;4;1'08.8748;0.0222;0.0174;162.033
4;3;Гарри Джекобсон Дин Фьоре;None;Nissan Altima;4;1'08.8999;0.0473;0.0251;161.974
5;888;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;4;1'08.9123;0.0597;0.0124;161.944
6;6;Кэмерон Уотерс Майкл Карузо;None;Ford Mustang GT;3;1'09.0272;0.1746;0.1149;161.675
7;17;Скотт Маклафлин Александр Према;None;Ford Mustang GT;4;1'09.0772;0.2246;0.0500;161.558
8;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;3;1'09.0895;0.2369;0.0123;161.529
9;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;4;1'09.0969;0.2443;0.0074;161.512
10;5;Ли Холдсуорт Томас Рэндл;None;Ford Mustang GT;4;1'09.2773;0.4247;0.1804;161.091
11;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;3;1'09.3592;0.5066;0.0819;160.901
12;15;Рик Келли Дейл Вуд;None;Nissan Altima;4;1'09.3608;0.5082;0.0016;160.897
13;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;3;1'09.4381;0.5855;0.0773;160.718
14;18;Марк Винтерботтом Стив Ричардс;None;Holden Commodore ZB;3;1'09.4552;0.6026;0.0171;160.679
15;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;3;1'09.4601;0.6075;0.0049;160.667
16;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;3;1'09.5295;0.6769;0.0694;160.507
17;33;Ричи Стэнэвей Крис Питер;None;Holden Commodore ZB;4;1'09.5480;0.6954;0.0185;160.464
18;23;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;3;1'09.6060;0.7534;0.0580;160.331
19;56;Brodie Kostecki Джейк Костеки;None;Holden Commodore ZB;4;1'09.6280;0.7754;0.0220;160.280
20;8;Ник Перкат Тим Бланкард;None;Holden Commodore ZB;4;1'09.6312;0.7786;0.0032;160.272
21;21;Маколи Джонс Дин Кэнто;None;Holden Commodore ZB;4;1'09.7054;0.8528;0.0742;160.102
22;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;4;1'09.7079;0.8553;0.0025;160.096
23;35;Тодд Хазелвуд Джек Смит;None;Holden Commodore ZB;4;1'09.7430;0.8904;0.0351;160.016
24;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;4;1'09.7441;0.8915;0.0011;160.013
25;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;4;1'09.9137;1.0611;0.1696;159.625
