Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;18;1'07.7779;None;None;164.655
2;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;19;1'07.8910;0.1131;0.1131;164.381
3;17;Скотт Маклафлин Александр Према;None;Ford Mustang GT;17;1'07.9985;0.2206;0.1075;164.121
4;55;Час Мостер Джеймс Моффат;None;Ford Mustang GT;19;1'08.0537;0.2758;0.0552;163.988
5;5;Ли Холдсуорт Томас Рэндл;None;Ford Mustang GT;21;1'08.0704;0.2925;0.0167;163.947
6;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;20;1'08.1336;0.3557;0.0632;163.795
7;18;Марк Винтерботтом Стив Ричардс;None;Holden Commodore ZB;18;1'08.2542;0.4763;0.1206;163.506
8;23;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;20;1'08.2612;0.4833;0.0070;163.489
9;888;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;16;1'08.2716;0.4937;0.0104;163.464
10;7;Андре Хаймгартнер Брайс Фуллвуд;None;Nissan Altima;19;1'08.2818;0.5039;0.0102;163.440
11;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;14;1'08.2839;0.5060;0.0021;163.435
12;6;Кэмерон Уотерс Майкл Карузо;None;Ford Mustang GT;20;1'08.2869;0.5090;0.0030;163.428
13;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;20;1'08.3000;0.5221;0.0131;163.396
14;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;19;1'08.3187;0.5408;0.0187;163.352
15;15;Рик Келли Дейл Вуд;None;Nissan Altima;18;1'08.3527;0.5748;0.0340;163.270
16;8;Ник Перкат Тим Бланкард;None;Holden Commodore ZB;19;1'08.3861;0.6082;0.0334;163.191
17;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;15;1'08.3970;0.6191;0.0109;163.165
18;33;Ричи Стэнэвей Крис Питер;None;Holden Commodore ZB;19;1'08.4504;0.6725;0.0534;163.037
19;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;17;1'08.6838;0.9059;0.2334;162.483
20;3;Гарри Джекобсон Дин Фьоре;None;Nissan Altima;20;1'08.7432;0.9653;0.0594;162.343
21;35;Тодд Хазелвуд Джек Смит;None;Holden Commodore ZB;17;1'08.8315;1.0536;0.0883;162.135
22;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;17;1'08.8318;1.0539;0.0003;162.134
23;56;Brodie Kostecki Джейк Костеки;None;Holden Commodore ZB;18;1'08.8357;1.0578;0.0039;162.125
24;21;Маколи Джонс Дин Кэнто;None;Holden Commodore ZB;19;1'09.0066;1.2287;0.1709;161.723
25;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;17;1'09.7242;1.9463;0.7176;160.059
