Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;888;Джейми Уинкап Крэг Лаундес;None;Holden Commodore ZB;18;1'07.8356;None;None;164.515
2;12;Фабиан Култхард Тони Д'Альберто;None;Ford Mustang GT;18;1'07.8956;0.0600;0.0600;164.370
3;15;Рик Келли Дейл Вуд;None;Nissan Altima;17;1'07.9345;0.0989;0.0389;164.275
4;97;Шейн ван Гисберген Гарт Тандер;None;Holden Commodore ZB;14;1'07.9537;0.1181;0.0192;164.229
5;22;Джеймс Кортни Джек Перкинс;None;Holden Commodore ZB;16;1'07.9790;0.1434;0.0253;164.168
6;14;Тим Слейд Эш Уолш;None;Holden Commodore ZB;17;1'08.0287;0.1931;0.0497;164.048
7;99;Антон де Паскуале Уилл Браун;None;Holden Commodore ZB;18;1'08.0297;0.1941;0.0010;164.045
8;55;Час Мостер Джеймс Моффат;None;Ford Mustang GT;16;1'08.0480;0.2124;0.0183;164.001
9;17;Скотт Маклафлин Александр Према;None;Ford Mustang GT;19;1'08.0750;0.2394;0.0270;163.936
10;5;Ли Холдсуорт Томас Рэндл;None;Ford Mustang GT;20;1'08.1312;0.2956;0.0562;163.801
11;6;Кэмерон Уотерс Майкл Карузо;None;Ford Mustang GT;14;1'08.1663;0.3307;0.0351;163.717
12;2;Скотт Пай Уоррен Лафф;None;Holden Commodore ZB;21;1'08.2386;0.4030;0.0723;163.543
13;7;Андре Хаймгартнер Брайс Фуллвуд;None;Nissan Altima;20;1'08.2660;0.4304;0.0274;163.478
14;9;Дэвид Рейнольдс Люк Юлден;None;Holden Commodore ZB;20;1'08.2680;0.4324;0.0020;163.473
15;23;Уилл Дэвисон Алекс Дэвисон;None;Ford Mustang GT;20;1'08.3215;0.4859;0.0535;163.345
16;34;Джеймс Голдинг Ричард Маскат;None;Holden Commodore ZB;17;1'08.4158;0.5802;0.0943;163.120
17;18;Марк Винтерботтом Стив Ричардс;None;Holden Commodore ZB;18;1'08.4408;0.6052;0.0250;163.060
18;33;Ричи Стэнэвей Крис Питер;None;Holden Commodore ZB;19;1'08.4585;0.6229;0.0177;163.018
19;3;Гарри Джекобсон Дин Фьоре;None;Nissan Altima;14;1'08.5086;0.6730;0.0501;162.899
20;35;Тодд Хазелвуд Джек Смит;None;Holden Commodore ZB;17;1'08.6010;0.7654;0.0924;162.679
21;8;Ник Перкат Тим Бланкард;None;Holden Commodore ZB;14;1'08.6136;0.7780;0.0126;162.649
22;56;Brodie Kostecki Джейк Костеки;None;Holden Commodore ZB;16;1'08.7140;0.8784;0.1004;162.412
23;21;Маколи Джонс Дин Кэнто;None;Holden Commodore ZB;17;1'08.8202;0.9846;0.1062;162.161
24;19;Джек ЛеБрок Джонатон Уэбб;None;Holden Commodore ZB;19;1'08.8452;1.0096;0.0250;162.102
25;78;Симона де Сильвестро Алекс Рулло;None;Nissan Altima;14;1'08.9345;1.0989;0.0893;161.892
