Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;22;Джеймс Кортни;None;Holden Commodore VF;14;1'28.1700;None;None;139.639
2;88;Джейми Уинкап;None;Holden Commodore VF;20;1'28.2236;0.0536;0.0536;139.554
3;97;Шейн ван Гисберген;None;Holden Commodore VF;8;1'28.2850;0.1150;0.0614;139.457
4;2;Гарт Тандер;None;Holden Commodore VF;28;1'28.4122;0.2422;0.1272;139.256
5;14;Тим Слейд;None;Holden Commodore VF;21;1'28.4738;0.3038;0.0616;139.159
6;222;Ник Перкат;None;Holden Commodore VF;25;1'28.5547;0.3847;0.0809;139.032
7;9;Дэвид Рейнольдс;None;Holden Commodore VF;26;1'28.6137;0.4437;0.0590;138.940
8;34;Джеймс Моффат;None;Volvo S60;26;1'28.7060;0.5360;0.0923;138.795
9;7;Тодд Келли;None;Nissan Altima L33;29;1'28.7065;0.5365;0.0005;138.794
10;23;Майкл Карузо;None;Nissan Altima L33;29;1'28.7333;0.5633;0.0268;138.752
11;33;Скотт Маклафлин;None;Volvo S60;6;1'28.7961;0.6261;0.0628;138.654
12;17;Скотт Пай;None;Ford Falcon FG/X;17;1'28.8029;0.6329;0.0068;138.644
13;55;Час Мостер;None;Ford Falcon FG/X;16;1'28.8641;0.6941;0.0612;138.548
14;8;Джейсон Брайт;None;Holden Commodore VF;30;1'28.9144;0.7444;0.0503;138.470
15;12;Фабиан Култхард;None;Ford Falcon FG/X;59;1'29.0080;0.8380;0.0936;138.324
16;888;Крэг Лаундес;None;Holden Commodore VF;29;1'29.0609;0.8909;0.0529;138.242
17;3;Андре Хаймгартнер;None;Holden Commodore VF;20;1'29.0670;0.8970;0.0061;138.233
18;19;Уилл Дэвисон;None;Holden Commodore VF;22;1'29.0681;0.8981;0.0011;138.231
19;15;Рик Келли;None;Nissan Altima L33;9;1'29.1659;0.9959;0.0978;138.079
20;6;Кэмерон Уотерс;None;Ford Falcon FG/X;29;1'29.2043;1.0343;0.0384;138.020
21;1;Марк Винтерботтом;None;Ford Falcon FG/X;15;1'29.2072;1.0372;0.0029;138.015
22;18;Ли Холдсуорт;None;Holden Commodore VF;28;1'29.2495;1.0795;0.0423;137.950
23;4;Shae Davies;None;Holden Commodore VF;55;1'29.8049;1.6349;0.5554;137.097
24;111;Крис Питер;None;Ford Falcon FG/X;5;1'30.1063;1.9363;0.3014;136.638
25;96;Дейл Вуд;None;Nissan Altima L33;4;1'30.2057;2.0357;0.0994;136.488
