Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;8;Ник Перкат;None;Holden Commodore ZB;6;1'09.2051;None;None;162.300
2;6;Кэмерон Уотерс;None;Ford Mustang GT;5;1'09.2199;0.0148;0.0148;162.265
3;14;Тим Слейд;None;Holden Commodore ZB;5;1'09.3173;0.1122;0.0974;162.037
4;2;Скотт Пай;None;Holden Commodore ZB;5;1'09.3532;0.1481;0.0359;161.953
5;7;Андре Хаймгартнер;None;Nissan Altima;6;1'09.3670;0.1619;0.0138;161.921
6;18;Марк Винтерботтом;None;Holden Commodore ZB;5;1'09.3925;0.1874;0.0255;161.861
7;78;Симона де Сильвестро;None;Nissan Altima;5;1'09.4319;0.2268;0.0394;161.770
8;22;Джеймс Кортни;None;Holden Commodore ZB;6;1'09.4869;0.2818;0.0550;161.641
9;3;Гарри Джекобсон;None;Nissan Altima;7;1'09.5039;0.2988;0.0170;161.602
10;34;Джеймс Голдинг;None;Holden Commodore ZB;5;1'09.5115;0.3064;0.0076;161.584
11;15;Рик Келли;None;Nissan Altima;6;1'09.5982;0.3931;0.0867;161.383
12;33;Майкл Карузо;None;Holden Commodore ZB;6;1'09.6237;0.4186;0.0255;161.324
13;21;Маколи Джонс;None;Holden Commodore ZB;6;1'09.6921;0.4870;0.0684;161.166
14;19;Джек ЛеБрок;None;Holden Commodore ZB;6;1'09.8080;0.6029;0.1159;160.898
