Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;17;Скотт Маклафлин;None;Ford Mustang GT;16;1'09.1982;None;None;162.316
2;23;Уилл Дэвисон;None;Ford Mustang GT;13;1'09.3253;0.1271;0.1271;162.018
3;88;Джейми Уинкап;None;Holden Commodore ZB;16;1'09.4594;0.2612;0.1341;161.705
4;99;Антон де Паскуале;None;Holden Commodore ZB;13;1'09.4695;0.2713;0.0101;161.682
5;55;Час Мостер;None;Ford Mustang GT;16;1'09.4824;0.2842;0.0129;161.652
6;12;Фабиан Култхард;None;Ford Mustang GT;14;1'09.5902;0.3920;0.1078;161.402
7;7;Андре Хаймгартнер;None;Nissan Altima;14;1'09.5913;0.3931;0.0011;161.399
8;9;Дэвид Рейнольдс;None;Holden Commodore ZB;14;1'09.6166;0.4184;0.0253;161.340
9;97;Шейн ван Гисберген;None;Holden Commodore ZB;14;1'09.6178;0.4196;0.0012;161.338
10;35;Тодд Хазелвуд;None;Holden Commodore ZB;14;1'09.6515;0.4533;0.0337;161.259
11;5;Ли Холдсуорт;None;Ford Mustang GT;13;1'09.6830;0.4848;0.0315;161.187
12;6;Кэмерон Уотерс;None;Ford Mustang GT;13;1'09.7594;0.5612;0.0764;161.010
13;8;Ник Перкат;None;Holden Commodore ZB;16;1'09.8794;0.6812;0.1200;160.734
14;14;Тим Слейд;None;Holden Commodore ZB;15;1'09.9071;0.7089;0.0277;160.670
15;2;Скотт Пай;None;Holden Commodore ZB;14;1'09.9317;0.7335;0.0246;160.613
16;3;Гарри Джекобсон;None;Nissan Altima;16;1'09.9383;0.7401;0.0066;160.598
17;15;Рик Келли;None;Nissan Altima;13;1'09.9543;0.7561;0.0160;160.561
18;22;Джеймс Кортни;None;Holden Commodore ZB;14;1'10.0036;0.8054;0.0493;160.448
19;34;Джеймс Голдинг;None;Holden Commodore ZB;15;1'10.0208;0.8226;0.0172;160.409
20;21;Маколи Джонс;None;Holden Commodore ZB;17;1'10.1406;0.9424;0.1198;160.135
21;18;Марк Винтерботтом;None;Holden Commodore ZB;14;1'10.1940;0.9958;0.0534;160.013
22;78;Симона де Сильвестро;None;Nissan Altima;17;1'10.2082;1.0100;0.0142;159.981
23;19;Джек ЛеБрок;None;Holden Commodore ZB;14;1'10.5509;1.3527;0.3427;159.204
24;33;Майкл Карузо;None;Holden Commodore ZB;13;1'10.7836;1.5854;0.2327;158.680
