Позиция;#;Гонщик;None;Машина;Круги;Время;Отрыв;Отставание;км/ч
1;88;Джейми Уинкап;None;Holden Commodore ZB;28;1'08.8762;None;None;162.029
2;17;Уилл Дэвисон;None;Ford Mustang GT;32;1'09.1010;0.2248;0.2248;161.502
3;97;Шейн ван Гисберген;None;Holden Commodore ZB;29;1'09.1288;0.2526;0.0278;161.437
4;8;Ник Перкат;None;Holden Commodore ZB;30;1'09.1310;0.2548;0.0022;161.432
5;44;Джеймс Кортни;None;Ford Mustang GT;29;1'09.1520;0.2758;0.0210;161.383
6;7;Андре Хаймгартнер;None;Ford Mustang GT;29;1'09.3827;0.5065;0.2307;160.847
7;34;Джейк Костеки;None;Holden Commodore ZB;29;1'09.3979;0.5217;0.0152;160.811
8;5;Джек ЛеБрок;None;Ford Mustang GT;27;1'09.4134;0.5372;0.0155;160.775
9;25;Час Мостер;None;Holden Commodore ZB;27;1'09.4326;0.5564;0.0192;160.731
10;14;Тодд Хазелвуд;None;Holden Commodore ZB;28;1'09.4578;0.5816;0.0252;160.673
11;6;Кэмерон Уотерс;None;Ford Mustang GT;27;1'09.4830;0.6068;0.0252;160.614
12;18;Марк Винтерботтом;None;Holden Commodore ZB;34;1'09.5573;0.6811;0.0743;160.443
13;99;Brodie Kostecki;None;Holden Commodore ZB;29;1'09.5737;0.6975;0.0164;160.405
14;3;Тим Слейд;None;Ford Mustang GT;32;1'09.5886;0.7124;0.0149;160.371
15;35;Зейн Годдард;None;Holden Commodore ZB;30;1'09.6152;0.7390;0.0266;160.309
16;22;Гарри Джекобсон;None;Holden Commodore ZB;33;1'09.6328;0.7566;0.0176;160.269
17;9;Уилл Браун;None;Holden Commodore ZB;30;1'09.6858;0.8096;0.0530;160.147
18;20;Скотт Пай;None;Holden Commodore ZB;36;1'09.7032;0.8270;0.0174;160.107
19;19;Фабиан Култхард;None;Holden Commodore ZB;35;1'09.7202;0.8440;0.0170;160.068
20;26;Дэвид Рейнольдс;None;Ford Mustang GT;24;1'09.8735;0.9973;0.1533;159.717
21;4;Джек Смит;None;Holden Commodore ZB;33;1'09.8899;1.0137;0.0164;159.679
22;2;Брайс Фуллвуд;None;Holden Commodore ZB;31;1'10.1452;1.2690;0.2553;159.098
23;11;Антон де Паскуале;None;Ford Mustang GT;24;1'10.8758;1.9996;0.7306;157.458
24;96;Маколи Джонс;None;Holden Commodore ZB;2;1'28.8929;20.0167;18.0171;125.544
